SERIES	SERIES_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	GEOLEVEL	GEOLEVEL_DESC	X	Y	REF_AREA	REF_AREA_DESC	TIME_PERIOD	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	UNIT_MULT	UNIT_MULT_DESC	NATURE	NATURE_DESC	SOURCE_DETAIL	SOURCE_DETAIL_URL	TIME_DETAIL	COMMENT_OBS
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	28.4650624	47.20236795	498	Republic of Moldova	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Loi nÂ° 103-13 relative Ã la lutte contre les violences faites aux femmes, Art. 4(88-1)
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	19.25214024	42.78717043	499	Montenegro	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	No applicable provisions could be located
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	89.17660788	22.86961622	50	Bangladesh	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Loi NÂ°025-2018/AN Portant Code PÃ©nal, Art. 531-8 - 531-11
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	-6.281942841	31.844013099999998	504	Morocco	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Criminal Law, Sec. 48(1)(15); Civil Procedure Law, Chapter 30.5
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	38.18479941	-14.27963886	508	Mozambique	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Law to Combat Domestic Violence; Criminal Code, Art. 11.7
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	44.93839317	40.29499741	51	Armenia	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Ley Nacional 24.417; Ley 26.485 de de protecciÃ³n integral a las Mujeres, Art. 6
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	57.87743482	21.98805614	512	Oman	2020	0	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Family Violence Act 2018
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	17.21907885	-22.13817068	516	Namibia	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Domestic Violence Act 1994
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	-59.53464889999999	13.13648273	52	Barbados	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Law No. 11.340; Criminal Code, Arts. 61(II)(f), 129(9) and 226(II)
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	83.94678863	28.25866332	524	Nepal	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Criminal Code, Sec. 282 and 283
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	5.331480568	51.86728884	528	Netherlands	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Ley Integral contra la Violencia hacia las Mujeres No. 779; CÃ³digo de Familia, Arts. 46 y 47
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	167.06797790000002	-15.34445547	548	Vanuatu	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Penal Code, Art. 151; Law on Domestic Violence Prevention and Control No. 02/2007
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	170.47556730000002	-43.98721568	554	New Zealand	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Domestic Violence (Crime and Punishment) Act, 2066 (2009)
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	-85.03060315	12.84210839	558	Nicaragua	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Protection Against Domestic Violence Law 2007; Violence Against Persons (Prohibition) Bill 2015
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	4.660976456	50.64104975	56	Belgium	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Loi NÂ°1/27 du 29 dÃ©cembre 2017 portant rÃ©vision du Code pÃ©nal, Art. 558; Loi NÂ° 1/13 du 22 septembre 2016 portant prÃ©vention, protection des victimes et rÃ©pression des Violences BasÃ©es sur le Genre
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	9.400167877000001	17.42143036	562	Niger	2020	0	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Combating of Domestic Violence Act, 2003
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	8.097363256	9.585789025	566	Nigeria	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	No applicable provisions could be located
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	11.47846389	61.34311134	578	Norway	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Law on Temporary Restraining Orders; Social Support Act 2015
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	158.225216	6.880670092000001	583	Micronesia (Federated States of)	2020	0	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Loi nÂ° 2010-769 du 9 juillet 2010 relative aux violences faites spÃ©cifiquement aux femmes, aux violences au sein des couples et aux incidences de ces derniÃ¨res sur les enfants; Code PÃ©nal, Arts. 132-80, 222-8(4Â° ter) et 222-24(11Â°)
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	171.0839119	7.110213497	584	Marshall Islands	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Ley General de Acceso de las Mujeres a una Vida Libre de Violencia, Tit. II, Cap. I; CÃ³digo Penal Federal, Arts. 343 bis - 343 quÃ¡ter
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	134.5733878	7.502307591	585	Palau	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Anti-Violence Against Women and Their Children Act of 2004
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	68.80479684	29.36491634	586	Pakistan	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	No applicable provisions could be located
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	-81.26616623	8.450965746	591	Panama	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	The Domestic Violence (Prevention and Protection) Act, 2013
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	145.8587761	-6.756057077	598	Papua New Guinea	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Palau Family Protection Act
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	-60.54854225	-21.70216237	600	Paraguay	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Penal Code, Art. 152; Law No. 112/2009
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	-71.82093277	-13.58939705	604	Peru	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Ley N. 38 de 2001; Ley N. 82 de 2013, Arts. 2, 4(3) y (10)
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	120.86014180000001	14.16591706	608	Philippines	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Ley de Proteccion Frente a la Violencia Familiar; Ley N. 30364 para Prevenir, Sancionar y Erradicar la violencia contra las mujeres y los integrantes del grupo familiar
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	19.40660158	52.122673299999995	616	Poland	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Family Protection Act 2013, Secs. 5 and 6
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	-7.961599811	39.68509315	620	Portugal	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Ley No. 54 del aÃ±o 1989 (Ley Violencia DomÃ©stica)
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	-14.40182514	12.11760394	624	Guinea-Bissau	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Domestic Violence Act 2013
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	125.94510520000001	-8.797497247	626	Timor-Leste	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Law on the Prevention of Domestic Violence
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	-66.47591017	18.22753799	630	Puerto Rico	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Penal Code, Art 207; Act of 29 July 2005 on Counteraction of Domestic Violence
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	51.19152467	25.28355379	634	Qatar	2020	0	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Ley NÃºm. 1600 Contra la violencia domÃ©stica; Ley NÃºm. 5777 de ProtecciÃ³n Integral para las Mujeres contra la Violencia; Ley NÃºm. 1160 CÃ³digo Penal, Art. 229
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	90.45098484	27.39598568	64	Bhutan	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Married Women Act, Part IIA; Islamic Family Law Act, Part VA
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	24.98481009	45.83893563	642	Romania	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	No applicable provisions could be located
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	99.01404926	61.61899849	643	Russian Federation	2020	0	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Law on Preventing and Combatting Domestic Violence
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	29.92310194	-1.999842114	646	Rwanda	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	No applicable provisions could be located
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	-62.76628613	17.33994219	659	Saint Kitts and Nevis	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Act To Provide For The Protection Of Victims Of Domestic Violence, The Prevention And Elimination Of The Crime Of Violence Within Domestic Relationships; And For Related Purposes
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	-60.96529553	13.89405601	662	Saint Lucia	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	No applicable provisions could be located
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	-61.19024321	13.24627968	670	Saint Vincent and the Grenadines	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	No applicable provisions could be located
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	12.46329038	43.93841766	674	San Marino	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Ley Contra la Violencia Intrafamiliar; Ley Especial Integral para una Vida Libre de Violencia para las Mujeres, Art. 8(k)
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	6.609772265	0.241554875	678	Sao Tome and Principe	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	No applicable provisions could be located
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	-64.66224284	-16.71273412	68	Bolivia (Plurinational State of)	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Domestic Violence Act, 2007
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	44.54763347	24.12594211	682	Saudi Arabia	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Law on Prevention and Punishment of Gender-Based Violence
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	-14.46636926	14.35920905	686	Senegal	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	No applicable provisions could be located
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	20.805876	44.03145697	688	Serbia	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	No applicable provisions could be located
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	55.46561591	-4.678053059	690	Seychelles	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Sexual Offences and Domestic Violence Act, 2018
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	-11.78306584	8.568604164	694	Sierra Leone	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Family Protection Act 2014
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	17.78584332	44.16845548	70	Bosnia and Herzegovina	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Domestic Violence (Protection Orders) Act
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	103.81078829999998	1.361009155	702	Singapore	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Code PÃ©nal, Arts. 297 et 297 bis
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	19.48495604	48.70741446	703	Slovakia	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Act Combating Domestic Violence
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	105.802499	10.09643079	704	Viet Nam	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Ley OrgÃ¡nica sobre el Derecho de las Mujeres a una Vida Libre de Violencia, Art. 15(5)
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	14.82209486	46.11958061	705	Slovenia	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Criminal Code, Sec. 127(4)(5), 200, 208 , 360 and 360a
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	46.20367477	4.406485729	706	Somalia	2020	0	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Prevention and Repression of Violence against Women and Gender-Based Violence; The Law on the Rules for the adaptation of the San Marino law to the provisions of the Council of Europe Convention on preventing and combating violence against women and domestic violence (Istanbul Convention)
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	24.67184355	-29.99957544	710	South Africa	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	No applicable provisions could be located
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	29.86909584	-19.00075492	716	Zimbabwe	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	The Anti-Gender-Based Violence Act, 2010
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	23.81380223	-22.18810073	72	Botswana	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Domestic Violence Prevention Act of Bhutan 2013
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	-3.554078296	40.39211472	724	Spain	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	No applicable provisions could be located
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	30.32618773	7.290839152	728	South Sudan	2020	0	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Criminal Code, Art. 194; Law on the Prevention of Domestic Violence
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	29.95650159	16.02643066	729	Sudan	2020	0	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Law on the Protection from Harm, Art. 1
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	-55.90626394	4.132603197	740	Suriname	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Law No. 11/2008 on Family and Domestic Violence
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	31.50149288	-26.56471011	748	Eswatini	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Restraining Order Act (1988:688); Penal Code (1962:700), Ch. 4, Sec. 4a
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	14.377533800000002	60.60103109	752	Sweden	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Domestic Violence Prevention Act; Criminal Code, Arts. 171 and 191
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	8.223158	46.96617097	756	Switzerland	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Family Law Act, Secs. 24 and 46
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	-53.08432878	-10.77668561	76	Brazil	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Ley N. 1674 Contra la Violencia en la Familia o DomÃ©stica, Arts. 3 y 4; Ley N. 348 Ley Integral para garantizar a las mujeres una vida libre de violencia, Arts. 7(15) y 84(Art. 272 bis)
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	38.50466565	35.01676176	760	Syrian Arab Republic	2020	0	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Family Violence (Protection of Victims) Act, 2000
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	69.29499799999999	38.43069666	762	Tajikistan	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Domestic Violence Victim Protection Act, B.E. 2550 (2007); The Promotion of Development and Protection of the Family Institution Act
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	101.02029509999998	15.13089239	764	Thailand	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	No applicable provisions could be located
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	0.97835765	8.532096072	768	Togo	2020	0	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Loi No. 001/PR/2017 du 8 mai 2017 portant Code PÃ©nal, Art. 342
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	-175.1959991	-21.19511329	776	Tonga	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Law No. 7/2010; Criminal Code, Art. 154
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	-61.29389504	10.41877263	780	Trinidad and Tobago	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Family Protection Act 2013
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	53.98279159	23.43322219	784	United Arab Emirates	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Law on Measures Against Violence in Family Relations; Criminal Code, Art. 130/a
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	9.572737411	34.11439971	788	Tunisia	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Domestic Violence Act of 1999
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	35.42890329	38.9899684	792	Turkey	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Loi organique nÂ° 2017-58 du 11 aoÃ»t 2017, relative Ã lÃ©limination de la violence Ã lÃ©gard des femmes
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	20.06660928	41.13897007	8	Albania	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Law Against Domestic Violence N. 25/11
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	32.39100438	1.279557331	800	Uganda	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	No applicable provisions could be located
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	31.40270802	49.00735945	804	Ukraine	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	The Domestic Violence Act 2010
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	21.700790899999998	41.60048068	807	North Macedonia	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Domestic Violence Prevention and Protection Act 2011
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	29.77468534	26.57438204	818	Egypt	2020	0	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Ley OrgÃ¡nica Integral para la PrevenciÃ³n y ErradicaciÃ³n de la Violencia de GÃ©nero contra las Mujeres, Arts. 4, 6 (l), 20, 24, 25 y 28
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	-2.23830539	53.27691757	826	United Kingdom	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	No applicable provisions could be located
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	34.80521182	-6.265332606	834	United Republic of Tanzania	2020	0	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Domestic Violence Prevention Act
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	-88.70199554	17.19965901	84	Belize	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Law on Basic Activities Aimed at Offence Prevention
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	-99.13830311	39.527787100000005	840	United States of America	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Ley No.17.514 de Violencia DomÃ©stica del 2 Julio del 2002
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	-1.7428438290000001	12.27491081	854	Burkina Faso	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Loi NÂ°2011-26 du 09 Janvier 2012, Arts. 2-3
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	-56.01387025	-32.800283799999995	858	Uruguay	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Law on Prevention and Counteraction to Domestic Violence of 2017; Criminal Code, Art. 126-1
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	63.11944558	41.77560518	860	Uzbekistan	2020	0	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Violence Against Women Act of 1994, Title IV of H.R.3355 - Violent Crime Control and Law Enforcement Act of 1994, Subtitle B; Violence against Women Reauthorization Act of 2019
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	-66.15642084	7.121324747999999	862	Venezuela (Bolivarian Republic of)	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Domestic Violence Act, 2015
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	-172.4430749	-13.61541469	882	Samoa	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	No applicable provisions could be located
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	45.22389143	15.22242099	887	Yemen	2020	0	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Family Safety Act 2013
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	27.850329	-14.59701056	894	Zambia	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	No applicable provisions could be located
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	160.1584117	-9.622391719	90	Solomon Islands	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Women's Charter, Part VII; Womens Charter (Amendment) Act 2016
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	114.62885630000001	4.49736984	96	Brunei Darussalam	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Domestic Violence (Protection Orders) Act; Domestic Violence (Protection Orders) (Amendment) Act 2016
