SERIES	SERIES_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	GEOLEVEL	GEOLEVEL_DESC	X	Y	REF_AREA	REF_AREA_DESC	TIME_PERIOD	SEX	SEX_DESC	DISCIPLINE	DISCIPLINE_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	UNIT_MULT	UNIT_MULT_DESC	NATURE	NATURE_DESC	SOURCE_DETAIL	SOURCE_DETAIL_URL	TIME_DETAIL	COMMENT_OBS
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	43.3713615	42.04813028	268	Georgia	2015	F	Female	F2_HIG_EDU	Higher education	50.023379999999996	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	43.3713615	42.04813028	268	Georgia	2015	F	Female	F2_HUM	Humanities and the arts	67.84409000000001	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	43.3713615	42.04813028	268	Georgia	2015	F	Female	F2_MED	Medical and health sciences	61.030930000000005	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	43.3713615	42.04813028	268	Georgia	2015	F	Female	F2_NSC	Natural sciences	49.72222	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	43.3713615	42.04813028	268	Georgia	2015	F	Female	F2_NSC_ENG_MED_AGR	Natural sciences and engineering (sub-total)	44.00333	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	43.3713615	42.04813028	268	Georgia	2015	F	Female	F2_UNSPEC	Not specified fields	58.94736999999999	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	43.3713615	42.04813028	268	Georgia	2015	F	Female	F2_SSC	Social sciences	50.805009999999996	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	43.3713615	42.04813028	268	Georgia	2015	F	Female	F2_SSC_HUM	Social sciences and humanities (sub-total)	58.0196	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	43.3713615	42.04813028	268	Georgia	2015	F	Female	_T	All fields	50.623000000000005	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	43.3713615	42.04813028	268	Georgia	2016	F	Female	F2_AGR	Agricultural and veterinary sciences	44.290659999999995	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	43.3713615	42.04813028	268	Georgia	2016	F	Female	F2_ENG	Engineering and technology	32.6544	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	43.3713615	42.04813028	268	Georgia	2016	F	Female	F2_GOV	Government	61.35921999999999	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	43.3713615	42.04813028	268	Georgia	2016	F	Female	F2_HIG_EDU	Higher education	51.711690000000004	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	43.3713615	42.04813028	268	Georgia	2016	F	Female	F2_HUM	Humanities and the arts	68.49642	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	43.3713615	42.04813028	268	Georgia	2016	F	Female	F2_MED	Medical and health sciences	62.10269	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	43.3713615	42.04813028	268	Georgia	2016	F	Female	F2_NSC	Natural sciences	47.968340000000005	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	43.3713615	42.04813028	268	Georgia	2016	F	Female	F2_NSC_ENG_MED_AGR	Natural sciences and engineering (sub-total)	46.543690000000005	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	43.3713615	42.04813028	268	Georgia	2016	F	Female	F2_UNSPEC	Not specified fields	37.66234	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	43.3713615	42.04813028	268	Georgia	2016	F	Female	F2_SSC	Social sciences	53.123709999999996	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	43.3713615	42.04813028	268	Georgia	2016	F	Female	F2_SSC_HUM	Social sciences and humanities (sub-total)	59.418519999999994	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	43.3713615	42.04813028	268	Georgia	2016	F	Female	_T	All fields	52.2575	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	43.3713615	42.04813028	268	Georgia	2017	F	Female	F2_AGR	Agricultural and veterinary sciences	47.757259999999995	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	43.3713615	42.04813028	268	Georgia	2017	F	Female	F2_ENG	Engineering and technology	37.25728	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	43.3713615	42.04813028	268	Georgia	2017	F	Female	F2_GOV	Government	61.904759999999996	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	43.3713615	42.04813028	268	Georgia	2017	F	Female	F2_HIG_EDU	Higher education	52.11037	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	43.3713615	42.04813028	268	Georgia	2017	F	Female	F2_HUM	Humanities and the arts	69.01151999999999	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	43.3713615	42.04813028	268	Georgia	2017	F	Female	F2_MED	Medical and health sciences	61.90061	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	43.3713615	42.04813028	268	Georgia	2017	F	Female	F2_NSC	Natural sciences	46.778290000000005	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	43.3713615	42.04813028	268	Georgia	2017	F	Female	F2_NSC_ENG_MED_AGR	Natural sciences and engineering (sub-total)	47.17201	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	43.3713615	42.04813028	268	Georgia	2017	F	Female	F2_UNSPEC	Not specified fields	41.66667	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	43.3713615	42.04813028	268	Georgia	2017	F	Female	F2_SSC	Social sciences	53.34506999999999	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	43.3713615	42.04813028	268	Georgia	2017	F	Female	F2_SSC_HUM	Social sciences and humanities (sub-total)	59.933690000000006	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	43.3713615	42.04813028	268	Georgia	2017	F	Female	_T	All fields	52.6768	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	43.3713615	42.04813028	268	Georgia	2018	F	Female	_T	All fields	52.98281	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	-15.39944785	13.45295927	270	Gambia	2009	F	Female	F2_HIG_EDU	Higher education	12.5	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	-15.39944785	13.45295927	270	Gambia	2011	F	Female	F2_GOV	Government	12.121210000000001	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	-15.39944785	13.45295927	270	Gambia	2011	F	Female	F2_PRI	Private non-profit	29.62963	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	-15.39944785	13.45295927	270	Gambia	2011	F	Female	_T	All fields	20.0	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	35.25694122	31.94347933	275	State of Palestine	2009	F	Female	_T	All fields	18.77419	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	35.25694122	31.94347933	275	State of Palestine	2010	F	Female	F2_GOV	Government	29.34132	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	35.25694122	31.94347933	275	State of Palestine	2010	F	Female	F2_HIG_EDU	Higher education	16.0149	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	35.25694122	31.94347933	275	State of Palestine	2010	F	Female	F2_PRI	Private non-profit	56.82382	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	35.25694122	31.94347933	275	State of Palestine	2010	F	Female	_T	All fields	24.914820000000002	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	35.25694122	31.94347933	275	State of Palestine	2013	F	Female	F2_GOV	Government	24.83176	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	35.25694122	31.94347933	275	State of Palestine	2013	F	Female	F2_HIG_EDU	Higher education	19.802789999999998	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	35.25694122	31.94347933	275	State of Palestine	2013	F	Female	F2_PRI	Private non-profit	28.221859999999996	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	35.25694122	31.94347933	275	State of Palestine	2013	F	Female	_T	All fields	22.5899	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	10.380606599999998	51.08862743	276	Germany	2009	F	Female	F2_BUS_ENT	Business enterprise	12.7221	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	10.380606599999998	51.08862743	276	Germany	2009	F	Female	F2_GOV	Government	32.448679999999996	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	10.380606599999998	51.08862743	276	Germany	2009	F	Female	F2_HIG_EDU	Higher education	34.809290000000004	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	10.380606599999998	51.08862743	276	Germany	2009	F	Female	_T	All fields	24.9632	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	10.380606599999998	51.08862743	276	Germany	2010	F	Female	F2_GOV	Government	33.032920000000004	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	10.380606599999998	51.08862743	276	Germany	2010	F	Female	F2_HIG_EDU	Higher education	35.62923	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	10.380606599999998	51.08862743	276	Germany	2011	F	Female	F2_BUS_ENT	Business enterprise	14.163279999999999	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	10.380606599999998	51.08862743	276	Germany	2011	F	Female	F2_GOV	Government	33.4593	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	10.380606599999998	51.08862743	276	Germany	2011	F	Female	F2_HIG_EDU	Higher education	36.34207	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	10.380606599999998	51.08862743	276	Germany	2011	F	Female	_T	All fields	26.79624	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	10.380606599999998	51.08862743	276	Germany	2012	F	Female	F2_GOV	Government	34.40406	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	10.380606599999998	51.08862743	276	Germany	2012	F	Female	F2_HIG_EDU	Higher education	36.896840000000005	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	10.380606599999998	51.08862743	276	Germany	2013	F	Female	F2_BUS_ENT	Business enterprise	14.08191	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	10.380606599999998	51.08862743	276	Germany	2013	F	Female	F2_GOV	Government	34.9168	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	10.380606599999998	51.08862743	276	Germany	2013	F	Female	F2_HIG_EDU	Higher education	37.91506	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	10.380606599999998	51.08862743	276	Germany	2013	F	Female	_T	All fields	27.948559999999997	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	10.380606599999998	51.08862743	276	Germany	2014	F	Female	F2_GOV	Government	34.93565	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	10.380606599999998	51.08862743	276	Germany	2014	F	Female	F2_HIG_EDU	Higher education	38.17819	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	10.380606599999998	51.08862743	276	Germany	2015	F	Female	F2_BUS_ENT	Business enterprise	14.719829999999998	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	10.380606599999998	51.08862743	276	Germany	2015	F	Female	F2_GOV	Government	35.4308	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	10.380606599999998	51.08862743	276	Germany	2015	F	Female	F2_HIG_EDU	Higher education	38.699729999999995	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	10.380606599999998	51.08862743	276	Germany	2015	F	Female	_T	All fields	28.00113	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	10.380606599999998	51.08862743	276	Germany	2016	F	Female	F2_GOV	Government	35.687459999999994	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	10.380606599999998	51.08862743	276	Germany	2016	F	Female	F2_HIG_EDU	Higher education	38.92364	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	-1.205623522	7.964825185	288	Ghana	2010	F	Female	F2_AGR	Agricultural and veterinary sciences	15.51247	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	-1.205623522	7.964825185	288	Ghana	2010	F	Female	F2_ENG	Engineering and technology	6.5517199999999995	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	-1.205623522	7.964825185	288	Ghana	2010	F	Female	F2_GOV	Government	17.77778	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	-1.205623522	7.964825185	288	Ghana	2010	F	Female	F2_HIG_EDU	Higher education	18.11487	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	-1.205623522	7.964825185	288	Ghana	2010	F	Female	F2_HUM	Humanities and the arts	25.26042	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	-1.205623522	7.964825185	288	Ghana	2010	F	Female	F2_MED	Medical and health sciences	20.78775	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	-1.205623522	7.964825185	288	Ghana	2010	F	Female	F2_NSC	Natural sciences	16.93364	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	-1.205623522	7.964825185	288	Ghana	2010	F	Female	F2_NSC_ENG_MED_AGR	Natural sciences and engineering (sub-total)	15.792879999999998	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	-1.205623522	7.964825185	288	Ghana	2010	F	Female	F2_UNSPEC	Not specified fields	20.25316	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	-1.205623522	7.964825185	288	Ghana	2010	F	Female	F2_PRI	Private non-profit	42.105259999999994	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	-1.205623522	7.964825185	288	Ghana	2010	F	Female	F2_SSC	Social sciences	20.22472	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	-1.205623522	7.964825185	288	Ghana	2010	F	Female	F2_SSC_HUM	Social sciences and humanities (sub-total)	22.33115	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	-1.205623522	7.964825185	288	Ghana	2010	F	Female	_T	All fields	18.292679999999997	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	2	Sub-region	nan	nan	30	Eastern Asia	2017	F	Female	_T	All fields	21.2	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	22.58307827	39.47301873	300	Greece	2011	F	Female	F2_AGR	Agricultural and veterinary sciences	33.14987	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	22.58307827	39.47301873	300	Greece	2011	F	Female	F2_BUS_ENT	Business enterprise	30.812559999999998	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	22.58307827	39.47301873	300	Greece	2011	F	Female	F2_ENG	Engineering and technology	29.49622	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	22.58307827	39.47301873	300	Greece	2011	F	Female	F2_GOV	Government	48.09649	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	22.58307827	39.47301873	300	Greece	2011	F	Female	F2_HIG_EDU	Higher education	35.561170000000004	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	22.58307827	39.47301873	300	Greece	2011	F	Female	F2_HUM	Humanities and the arts	54.13589	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	22.58307827	39.47301873	300	Greece	2011	F	Female	F2_MED	Medical and health sciences	43.0327	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	22.58307827	39.47301873	300	Greece	2011	F	Female	F2_NSC	Natural sciences	30.68635	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	22.58307827	39.47301873	300	Greece	2011	F	Female	F2_NSC_ENG_MED_AGR	Natural sciences and engineering (sub-total)	33.76722	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	22.58307827	39.47301873	300	Greece	2011	F	Female	F2_PRI	Private non-profit	43.59551	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	22.58307827	39.47301873	300	Greece	2011	F	Female	F2_SSC	Social sciences	37.9606	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	22.58307827	39.47301873	300	Greece	2011	F	Female	F2_SSC_HUM	Social sciences and humanities (sub-total)	45.99927	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	22.58307827	39.47301873	300	Greece	2011	F	Female	_T	All fields	36.7139	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	22.58307827	39.47301873	300	Greece	2013	F	Female	F2_BUS_ENT	Business enterprise	26.499000000000002	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	22.58307827	39.47301873	300	Greece	2013	F	Female	F2_GOV	Government	49.87744	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	22.58307827	39.47301873	300	Greece	2013	F	Female	F2_HIG_EDU	Higher education	38.93193	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	22.58307827	39.47301873	300	Greece	2013	F	Female	F2_PRI	Private non-profit	49.66592	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	22.58307827	39.47301873	300	Greece	2013	F	Female	_T	All fields	39.37742	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	22.58307827	39.47301873	300	Greece	2015	F	Female	F2_BUS_ENT	Business enterprise	27.60659	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	22.58307827	39.47301873	300	Greece	2015	F	Female	F2_GOV	Government	42.975	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	22.58307827	39.47301873	300	Greece	2015	F	Female	F2_HIG_EDU	Higher education	37.73056	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	22.58307827	39.47301873	300	Greece	2015	F	Female	F2_PRI	Private non-profit	51.22549	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	22.58307827	39.47301873	300	Greece	2015	F	Female	_T	All fields	37.99723	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	50.01064725	40.39229544	31	Azerbaijan	2009	F	Female	F2_AGR	Agricultural and veterinary sciences	38.86744	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	50.01064725	40.39229544	31	Azerbaijan	2009	F	Female	F2_BUS_ENT	Business enterprise	52.5747	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	50.01064725	40.39229544	31	Azerbaijan	2009	F	Female	F2_ENG	Engineering and technology	49.35005	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	50.01064725	40.39229544	31	Azerbaijan	2009	F	Female	F2_GOV	Government	52.285540000000005	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	50.01064725	40.39229544	31	Azerbaijan	2009	F	Female	F2_HIG_EDU	Higher education	52.51545	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	50.01064725	40.39229544	31	Azerbaijan	2009	F	Female	F2_HUM	Humanities and the arts	57.724059999999994	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	50.01064725	40.39229544	31	Azerbaijan	2009	F	Female	F2_MED	Medical and health sciences	64.24580999999999	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0380	Share of women among researchers, by discipline	G	Global	4	Country or Area	50.01064725	40.39229544	31	Azerbaijan	2009	F	Female	F2_NSC	Natural sciences	51.88962	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
