SERIES	SERIES_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	GEOLEVEL	GEOLEVEL_DESC	X	Y	REF_AREA	REF_AREA_DESC	TIME_PERIOD	SEX	SEX_DESC	OCCUPATION	OCCUPATION_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	UNIT_MULT	UNIT_MULT_DESC	NATURE	NATURE_DESC	SOURCE_DETAIL	SOURCE_DETAIL_URL	TIME_DETAIL	COMMENT_OBS
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	-7.121425272000001	53.25274054	372	Ireland	2014	M	Male	_T	Total or no breakdown by Occupation	26.2	CUR_LCU	Local currency	0	Units	C	Country data	ES - National Employment Survey	nan	nan	Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Local currency: IRL - Euro(EUR)
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	-7.121425272000001	53.25274054	372	Ireland	2014	F	Female	_T	Total or no breakdown by Occupation	22.55	CUR_LCU	Local currency	0	Units	C	Country data	ES - National Employment Survey	nan	nan	Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Local currency: IRL - Euro(EUR)
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	34.62277992	31.06164552	376	Israel	2014	F	Female	_T	Total or no breakdown by Occupation	49.0	CUR_LCU	Local currency	0	Units	C	Country data	HIES - Income Survey	nan	nan	Local currency: ISR - New Shekel(ILS) | Working time arrangement coverage: Full-time and part time workers
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	34.62277992	31.06164552	376	Israel	2014	M	Male	_T	Total or no breakdown by Occupation	58.0	CUR_LCU	Local currency	0	Units	C	Country data	HIES - Income Survey	nan	nan	Local currency: ISR - New Shekel(ILS) | Working time arrangement coverage: Full-time and part time workers
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	34.62277992	31.06164552	376	Israel	2015	M	Male	_T	Total or no breakdown by Occupation	59.6	CUR_LCU	Local currency	0	Units	C	Country data	HIES - Income Survey	nan	nan	Local currency: ISR - New Shekel(ILS) | Working time arrangement coverage: Full-time and part time workers
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	34.62277992	31.06164552	376	Israel	2015	F	Female	_T	Total or no breakdown by Occupation	50.6	CUR_LCU	Local currency	0	Units	C	Country data	HIES - Income Survey	nan	nan	Local currency: ISR - New Shekel(ILS) | Working time arrangement coverage: Full-time and part time workers
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	34.62277992	31.06164552	376	Israel	2016	M	Male	_T	Total or no breakdown by Occupation	62.0	CUR_LCU	Local currency	0	Units	C	Country data	HIES - Income Survey	nan	nan	Employment definition: Including subsistence workers | Local currency: ISR - New Shekel(ILS) | Working time arrangement coverage: Full-time and part time workers
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	34.62277992	31.06164552	376	Israel	2016	F	Female	_T	Total or no breakdown by Occupation	50.0	CUR_LCU	Local currency	0	Units	C	Country data	HIES - Income Survey	nan	nan	Employment definition: Including subsistence workers | Local currency: ISR - New Shekel(ILS) | Working time arrangement coverage: Full-time and part time workers
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	12.57022427	42.79917282	380	Italy	2014	F	Female	_T	Total or no breakdown by Occupation	14.88	CUR_LCU	Local currency	0	Units	C	Country data	ES - Structure of Earnings Survey	nan	nan	Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Local currency: ITA - Euro(EUR)
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	12.57022427	42.79917282	380	Italy	2014	M	Male	_T	Total or no breakdown by Occupation	15.85	CUR_LCU	Local currency	0	Units	C	Country data	ES - Structure of Earnings Survey	nan	nan	Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Local currency: ITA - Euro(EUR)
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	14.14172472	47.58704857	40	Austria	2014	M	Male	_T	Total or no breakdown by Occupation	17.55	CUR_LCU	Local currency	0	Units	C	Country data	ES - Structure of Earnings Survey	nan	nan	Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Local currency: AUT - Euro(EUR)
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	14.14172472	47.58704857	40	Austria	2014	F	Female	_T	Total or no breakdown by Occupation	13.65	CUR_LCU	Local currency	0	Units	C	Country data	ES - Structure of Earnings Survey	nan	nan	Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Local currency: AUT - Euro(EUR)
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	127.8610254	36.45201023	410	Republic of Korea	2014	F	Female	_T	Total or no breakdown by Occupation	14389.0	CUR_LCU	Local currency	0	Units	C	Country data	ES - Survey on labor conditions by employment type	nan	nan	Data reference period: June | Institutional sector coverage: Private sector only | Economic activity coverage: Excluding public administration | Reference group coverage: Employees | Establishment size coverage: All establishments with at least 5 employees | Local currency: KOR - South Korean won(KRW) | Working time arrangement coverage: Full-time and part time workers
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	127.8610254	36.45201023	410	Republic of Korea	2014	M	Male	_T	Total or no breakdown by Occupation	21737.0	CUR_LCU	Local currency	0	Units	C	Country data	ES - Survey on labor conditions by employment type	nan	nan	Data reference period: June | Institutional sector coverage: Private sector only | Economic activity coverage: Excluding public administration | Reference group coverage: Employees | Establishment size coverage: All establishments with at least 5 employees | Local currency: KOR - South Korean won(KRW) | Working time arrangement coverage: Full-time and part time workers
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	127.8610254	36.45201023	410	Republic of Korea	2015	F	Female	_T	Total or no breakdown by Occupation	13545.0	CUR_LCU	Local currency	0	Units	C	Country data	ES - Survey on labor conditions by employment type	nan	nan	Data reference period: June | Institutional sector coverage: Private sector only | Economic activity coverage: Excluding public administration | Reference group coverage: Employees | Establishment size coverage: All establishments with at least 5 employees | Local currency: KOR - South Korean won(KRW) | Working time arrangement coverage: Full-time and part time workers
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	127.8610254	36.45201023	410	Republic of Korea	2015	M	Male	_T	Total or no breakdown by Occupation	20734.0	CUR_LCU	Local currency	0	Units	C	Country data	ES - Survey on labor conditions by employment type	nan	nan	Data reference period: June | Institutional sector coverage: Private sector only | Economic activity coverage: Excluding public administration | Reference group coverage: Employees | Establishment size coverage: All establishments with at least 5 employees | Local currency: KOR - South Korean won(KRW) | Working time arrangement coverage: Full-time and part time workers
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	127.8610254	36.45201023	410	Republic of Korea	2016	F	Female	_T	Total or no breakdown by Occupation	14220.0	CUR_LCU	Local currency	0	Units	C	Country data	ES - Survey on labor conditions by employment type	nan	nan	Data reference period: June | Institutional sector coverage: Private sector only | Economic activity coverage: Excluding public administration | Reference group coverage: Employees | Establishment size coverage: All establishments with at least 5 employees | Local currency: KOR - South Korean won(KRW) | Working time arrangement coverage: Full-time and part time workers
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	127.8610254	36.45201023	410	Republic of Korea	2016	M	Male	_T	Total or no breakdown by Occupation	21412.0	CUR_LCU	Local currency	0	Units	C	Country data	ES - Survey on labor conditions by employment type	nan	nan	Data reference period: June | Institutional sector coverage: Private sector only | Economic activity coverage: Excluding public administration | Reference group coverage: Employees | Establishment size coverage: All establishments with at least 5 employees | Local currency: KOR - South Korean won(KRW) | Working time arrangement coverage: Full-time and part time workers
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	127.8610254	36.45201023	410	Republic of Korea	2017	F	Female	_T	Total or no breakdown by Occupation	14890.0	CUR_LCU	Local currency	0	Units	C	Country data	ES - Survey on labor conditions by employment type	nan	nan	Data reference period: June | Institutional sector coverage: Private sector only | Economic activity coverage: Excluding public administration | Reference group coverage: Employees | Establishment size coverage: All establishments with at least 5 employees | Local currency: KOR - South Korean won(KRW) | Working time arrangement coverage: Full-time and part time workers
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	127.8610254	36.45201023	410	Republic of Korea	2017	M	Male	_T	Total or no breakdown by Occupation	22246.0	CUR_LCU	Local currency	0	Units	C	Country data	ES - Survey on labor conditions by employment type	nan	nan	Data reference period: June | Institutional sector coverage: Private sector only | Economic activity coverage: Excluding public administration | Reference group coverage: Employees | Establishment size coverage: All establishments with at least 5 employees | Local currency: KOR - South Korean won(KRW) | Working time arrangement coverage: Full-time and part time workers
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	127.8610254	36.45201023	410	Republic of Korea	2018	F	Female	_T	Total or no breakdown by Occupation	17076.0	CUR_LCU	Local currency	0	Units	C	Country data	ES - Survey on labor conditions by employment type	nan	nan	Data reference period: June | Institutional sector coverage: Private sector only | Economic activity coverage: Excluding public administration | Reference group coverage: Employees | Establishment size coverage: All establishments with at least 5 employees | Local currency: KOR - South Korean won(KRW) | Working time arrangement coverage: Full-time and part time workers
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	127.8610254	36.45201023	410	Republic of Korea	2018	M	Male	_T	Total or no breakdown by Occupation	24918.0	CUR_LCU	Local currency	0	Units	C	Country data	ES - Survey on labor conditions by employment type	nan	nan	Data reference period: June | Institutional sector coverage: Private sector only | Economic activity coverage: Excluding public administration | Reference group coverage: Employees | Establishment size coverage: All establishments with at least 5 employees | Local currency: KOR - South Korean won(KRW) | Working time arrangement coverage: Full-time and part time workers
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	26.42461876	56.64196636	428	Latvia	2014	F	Female	_T	Total or no breakdown by Occupation	4.04	CUR_LCU	Local currency	0	Units	C	Country data	ES - Structure of Earnings Survey	nan	nan	Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Local currency: LVA - Euro(EUR)
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	26.42461876	56.64196636	428	Latvia	2014	M	Male	_T	Total or no breakdown by Occupation	4.89	CUR_LCU	Local currency	0	Units	C	Country data	ES - Structure of Earnings Survey	nan	nan	Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Local currency: LVA - Euro(EUR)
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	23.90517807	55.33680309	440	Lithuania	2014	M	Male	_T	Total or no breakdown by Occupation	4.2	CUR_LCU	Local currency	0	Units	C	Country data	ES - Structure of Earnings Survey	nan	nan	Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Local currency: LTU - Euro(EUR)
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	23.90517807	55.33680309	440	Lithuania	2014	F	Female	_T	Total or no breakdown by Occupation	3.65	CUR_LCU	Local currency	0	Units	C	Country data	ES - Structure of Earnings Survey	nan	nan	Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Local currency: LTU - Euro(EUR)
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	6.092656562999999	49.77679538	442	Luxembourg	2014	M	Male	_T	Total or no breakdown by Occupation	23.44	CUR_LCU	Local currency	0	Units	C	Country data	ES - Structure of Earnings Survey	nan	nan	Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Local currency: LUX - Euro(EUR)
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	6.092656562999999	49.77679538	442	Luxembourg	2014	F	Female	_T	Total or no breakdown by Occupation	22.18	CUR_LCU	Local currency	0	Units	C	Country data	ES - Structure of Earnings Survey	nan	nan	Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Local currency: LUX - Euro(EUR)
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	116.8346314	5.452415309	458	Malaysia	2014	F	Female	_T	Total or no breakdown by Occupation	11.37	CUR_LCU	Local currency	0	Units	C	Country data	ES - Salaries and Wages Survey	nan	nan	Reference group coverage: Employees | Local currency: MYS - Ringgit(MYR) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time workers
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	116.8346314	5.452415309	458	Malaysia	2014	M	Male	_T	Total or no breakdown by Occupation	11.21	CUR_LCU	Local currency	0	Units	C	Country data	ES - Salaries and Wages Survey	nan	nan	Reference group coverage: Employees | Local currency: MYS - Ringgit(MYR) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time workers
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	116.8346314	5.452415309	458	Malaysia	2015	M	Male	_T	Total or no breakdown by Occupation	11.99	CUR_LCU	Local currency	0	Units	C	Country data	ES - Salaries and Wages Survey	nan	nan	Reference group coverage: Employees | Local currency: MYS - Ringgit(MYR) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time workers
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	116.8346314	5.452415309	458	Malaysia	2015	F	Female	_T	Total or no breakdown by Occupation	12.26	CUR_LCU	Local currency	0	Units	C	Country data	ES - Salaries and Wages Survey	nan	nan	Reference group coverage: Employees | Local currency: MYS - Ringgit(MYR) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time workers
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	116.8346314	5.452415309	458	Malaysia	2016	M	Male	_T	Total or no breakdown by Occupation	12.76	CUR_LCU	Local currency	0	Units	C	Country data	ES - Salaries and Wages Survey	nan	nan	Reference group coverage: Employees | Local currency: MYS - Ringgit(MYR) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time workers
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	116.8346314	5.452415309	458	Malaysia	2016	F	Female	_T	Total or no breakdown by Occupation	12.88	CUR_LCU	Local currency	0	Units	C	Country data	ES - Salaries and Wages Survey	nan	nan	Reference group coverage: Employees | Local currency: MYS - Ringgit(MYR) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time workers
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	116.8346314	5.452415309	458	Malaysia	2017	M	Male	_T	Total or no breakdown by Occupation	15.4	CUR_LCU	Local currency	0	Units	C	Country data	ES - Salaries and Wages Survey	nan	nan	Reference group coverage: Employees | Local currency: MYS - Ringgit(MYR) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time workers
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	116.8346314	5.452415309	458	Malaysia	2017	F	Female	_T	Total or no breakdown by Occupation	15.06	CUR_LCU	Local currency	0	Units	C	Country data	ES - Salaries and Wages Survey	nan	nan	Reference group coverage: Employees | Local currency: MYS - Ringgit(MYR) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time workers
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	116.8346314	5.452415309	458	Malaysia	2018	M	Male	_T	Total or no breakdown by Occupation	16.46	CUR_LCU	Local currency	0	Units	C	Country data	ES - Salaries and Wages Survey	nan	nan	Reference group coverage: Employees | Local currency: MYS - Ringgit(MYR) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time workers
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	116.8346314	5.452415309	458	Malaysia	2018	F	Female	_T	Total or no breakdown by Occupation	16.09	CUR_LCU	Local currency	0	Units	C	Country data	ES - Salaries and Wages Survey	nan	nan	Reference group coverage: Employees | Local currency: MYS - Ringgit(MYR) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time workers
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	14.44617519	35.89194275	470	Malta	2014	M	Male	_T	Total or no breakdown by Occupation	10.35	CUR_LCU	Local currency	0	Units	C	Country data	ES - Structure of Earnings Survey	nan	nan	Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Local currency: MLT - Euro(EUR)
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	14.44617519	35.89194275	470	Malta	2014	F	Female	_T	Total or no breakdown by Occupation	9.25	CUR_LCU	Local currency	0	Units	C	Country data	ES - Structure of Earnings Survey	nan	nan	Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Local currency: MLT - Euro(EUR)
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	-102.5148166	23.93378032	484	Mexico	2014	F	Female	_T	Total or no breakdown by Occupation	35.1	CUR_LCU	Local currency	0	Units	C	Country data	HIES - Household income and expenditure survey	nan	nan	Repository: SEDLAC (CEDLAS and The World Bank) | Local currency: MEX - New Peso(MXN)
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	-102.5148166	23.93378032	484	Mexico	2014	M	Male	_T	Total or no breakdown by Occupation	37.6	CUR_LCU	Local currency	0	Units	C	Country data	HIES - Household income and expenditure survey	nan	nan	Repository: SEDLAC (CEDLAS and The World Bank) | Local currency: MEX - New Peso(MXN)
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	-102.5148166	23.93378032	484	Mexico	2016	F	Female	_T	Total or no breakdown by Occupation	34.36	CUR_LCU	Local currency	0	Units	C	Country data	HIES - Household income and expenditure survey	nan	nan	Employment definition: Including subsistence workers | Local currency: MEX - New Peso(MXN) | Accounting concept: Net | Working time arrangement coverage: Full-time and part time workers
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	-102.5148166	23.93378032	484	Mexico	2016	M	Male	_T	Total or no breakdown by Occupation	34.99	CUR_LCU	Local currency	0	Units	C	Country data	HIES - Household income and expenditure survey	nan	nan	Employment definition: Including subsistence workers | Local currency: MEX - New Peso(MXN) | Accounting concept: Net | Working time arrangement coverage: Full-time and part time workers
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	19.25214024	42.78717043	499	Montenegro	2014	F	Female	_T	Total or no breakdown by Occupation	3.91	CUR_LCU	Local currency	0	Units	C	Country data	ES - Structure of Earnings Survey	nan	nan	Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Local currency: MNE - Euro(EUR)
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	19.25214024	42.78717043	499	Montenegro	2014	M	Male	_T	Total or no breakdown by Occupation	4.24	CUR_LCU	Local currency	0	Units	C	Country data	ES - Structure of Earnings Survey	nan	nan	Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Local currency: MNE - Euro(EUR)
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	5.331480568	51.86728884	528	Netherlands	2014	F	Female	_T	Total or no breakdown by Occupation	16.29	CUR_LCU	Local currency	0	Units	C	Country data	ES - Annual Earnings Survey	nan	nan	Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Local currency: NLD - Euro(EUR)
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	5.331480568	51.86728884	528	Netherlands	2014	M	Male	_T	Total or no breakdown by Occupation	19.41	CUR_LCU	Local currency	0	Units	C	Country data	ES - Annual Earnings Survey	nan	nan	Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Local currency: NLD - Euro(EUR)
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	-68.95033464	12.15058042	531	Curaçao	2018	M	Male	_T	Total or no breakdown by Occupation	75.63	CUR_LCU	Local currency	0	Units	C	Country data	LFS - Labour force survey	nan	nan	Employment definition: Including subsistence workers | Data reference period: Fourth quarter | Local currency: CUW - Netherlands Antillean Guilder(ANG) | Value type: Real values | Accounting concept: Net | Working time arrangement coverage: Full-time and part time workers
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	-68.95033464	12.15058042	531	Curaçao	2018	F	Female	_T	Total or no breakdown by Occupation	69.62	CUR_LCU	Local currency	0	Units	C	Country data	LFS - Labour force survey	nan	nan	Employment definition: Including subsistence workers | Data reference period: Fourth quarter | Local currency: CUW - Netherlands Antillean Guilder(ANG) | Value type: Real values | Accounting concept: Net | Working time arrangement coverage: Full-time and part time workers
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	-85.03060315	12.84210839	558	Nicaragua	2014	F	Female	_T	Total or no breakdown by Occupation	40.9	CUR_LCU	Local currency	0	Units	C	Country data	HIES - National Household Survey on Measuring Living Conditions	nan	nan	Repository: SEDLAC (CEDLAS and The World Bank) | Local currency: NIC - Cordoba(NIO)
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	-85.03060315	12.84210839	558	Nicaragua	2014	M	Male	_T	Total or no breakdown by Occupation	42.0	CUR_LCU	Local currency	0	Units	C	Country data	HIES - National Household Survey on Measuring Living Conditions	nan	nan	Repository: SEDLAC (CEDLAS and The World Bank) | Local currency: NIC - Cordoba(NIO)
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	4.660976456	50.64104975	56	Belgium	2014	F	Female	_T	Total or no breakdown by Occupation	19.15	CUR_LCU	Local currency	0	Units	C	Country data	ES - Structure of Earnings Survey	nan	nan	Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Local currency: BEL - Euro(EUR)
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	4.660976456	50.64104975	56	Belgium	2014	M	Male	_T	Total or no breakdown by Occupation	20.49	CUR_LCU	Local currency	0	Units	C	Country data	ES - Structure of Earnings Survey	nan	nan	Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Local currency: BEL - Euro(EUR)
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	4.660976456	50.64104975	56	Belgium	2015	M	Male	_T	Total or no breakdown by Occupation	19.89	CUR_LCU	Local currency	0	Units	C	Country data	ES - Structure of Earnings Survey	nan	nan	Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Local currency: BEL - Euro(EUR)
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	4.660976456	50.64104975	56	Belgium	2015	F	Female	_T	Total or no breakdown by Occupation	17.72	CUR_LCU	Local currency	0	Units	C	Country data	ES - Structure of Earnings Survey	nan	nan	Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Local currency: BEL - Euro(EUR)
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	4.660976456	50.64104975	56	Belgium	2016	F	Female	_T	Total or no breakdown by Occupation	17.72	CUR_LCU	Local currency	0	Units	C	Country data	ES - Structure of Earnings Survey	nan	nan	Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Local currency: BEL - Euro(EUR)
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	4.660976456	50.64104975	56	Belgium	2016	M	Male	_T	Total or no breakdown by Occupation	20.01	CUR_LCU	Local currency	0	Units	C	Country data	ES - Structure of Earnings Survey	nan	nan	Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Local currency: BEL - Euro(EUR)
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	11.47846389	61.34311134	578	Norway	2014	F	Female	_T	Total or no breakdown by Occupation	236.48	CUR_LCU	Local currency	0	Units	C	Country data	ES - Structure of Earnings Survey	nan	nan	Repository: Eurostat | Data reference period: September | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Local currency: NOR - Norwegian krone(NOK)
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	11.47846389	61.34311134	578	Norway	2014	M	Male	_T	Total or no breakdown by Occupation	276.41	CUR_LCU	Local currency	0	Units	C	Country data	ES - Structure of Earnings Survey	nan	nan	Repository: Eurostat | Data reference period: September | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Local currency: NOR - Norwegian krone(NOK)
S_1030	Average hourly earnings of employees by sex and occupation (local currency)	G	Global	4	Country or Area	68.80479684	29.36491634	586	Pakistan	2016	M	Male	_T	Total or no breakdown by Occupation	74.0	CUR_LCU	Local currency	0	Units	C	Country data	LFS - Labour Force Survey	nan	nan	Population coverage: Excluding both institutional population and armed forces and/or conscripts | Local currency: PAK - Pakistani rupee(PKR) | Working time arrangement coverage: Full-time and part time workers
