SERIES	SERIES_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	GEOLEVEL	GEOLEVEL_DESC	X	Y	REF_AREA	REF_AREA_DESC	TIME_PERIOD	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	UNIT_MULT	UNIT_MULT_DESC	NATURE	NATURE_DESC	SOURCE_DETAIL	SOURCE_DETAIL_URL	TIME_DETAIL	COMMENT_OBS
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	4.660976456	50.64104975	56	Belgium	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	nan
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	9.400167877000001	17.42143036	562	Niger	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	nan
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	8.097363256	9.585789025	566	Nigeria	2017	0.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	Data are from OHCHR 2011.
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	11.47846389	61.34311134	578	Norway	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	nan
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	158.225216	6.880670092000001	583	Micronesia (Federated States of)	2017	0.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	Data are from UNDP 2010b.
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	171.0839119	7.110213497	584	Marshall Islands	2017	0.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	Data are from UNDP 2010b.
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	134.5733878	7.502307591	585	Palau	2017	nan	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	Not Available / contradictory data source
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	68.80479684	29.36491634	586	Pakistan	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	nan
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	-81.26616623	8.450965746	591	Panama	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	nan
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	145.8587761	-6.756057077	598	Papua New Guinea	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	Jivan and Forster 2007.
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	-60.54854225	-21.70216237	600	Paraguay	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	nan
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	-71.82093277	-13.58939705	604	Peru	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	nan
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	19.40660158	52.122673299999995	616	Poland	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	Data are based on UN Women review of laws including penal codes and labour laws as well as specific domestic violence and sexual offences laws. Canada does not have an offence specific criminal law for domestic violence however acts of family violence are covered under existing legislation according to the appropriate criminal offence (eg homicide assault sexual assault).
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	-7.961599811	39.68509315	620	Portugal	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	nan
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	-14.40182514	12.11760394	624	Guinea-Bissau	2017	0.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	Data are based on documents produced by Member States and the UN system for the Universal Periodic Review (UPR). The UPR is a unique process that involves a review of the human rights records of all 192 UN Member States once every four years. The UPR is a State-driven process under the auspices of the Human Rights Council which provides the opportunity for each State to declare what actions they have taken to improve the human rights situations in their countries and to fulfil their human rights obligations. All documents are available at: http://www.ohchr.org/en/hrbodies/upr/pages/uprmain.aspx
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	90.45098484	27.39598568	64	Bhutan	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	nan
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	24.98481009	45.83893563	642	Romania	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	nan
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	99.01404926	61.61899849	643	Russian Federation	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	Information provided by UN Women regional and country offices.
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	29.92310194	-1.999842114	646	Rwanda	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	nan
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	-62.76628613	17.33994219	659	Saint Kitts and Nevis	2017	0.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	ECLAC 2011.
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	-60.96529553	13.89405601	662	Saint Lucia	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	nan
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	-61.19024321	13.24627968	670	Saint Vincent and the Grenadines	2017	0.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	Data are based on documents produced by Member States and the UN system for the Universal Periodic Review (UPR). The UPR is a unique process that involves a review of the human rights records of all 192 UN Member States once every four years. The UPR is a State-driven process under the auspices of the Human Rights Council which provides the opportunity for each State to declare what actions they have taken to improve the human rights situations in their countries and to fulfil their human rights obligations. All documents are available at: http://www.ohchr.org/en/hrbodies/upr/pages/uprmain.aspx
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	12.46329038	43.93841766	674	San Marino	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	nan
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	6.609772265	0.241554875	678	Sao Tome and Principe	2017	nan	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	Not Available / contradictory data source
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	-64.66224284	-16.71273412	68	Bolivia (Plurinational State of)	2017	0.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	Information from the UN Secretary-General's database indicates that draft legislation is under consideration.
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	-14.46636926	14.35920905	686	Senegal	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	Data are based on UN Women review of laws including penal codes and labour laws as well as specific domestic violence and sexual offences laws. Canada does not have an offence specific criminal law for domestic violence however acts of family violence are covered under existing legislation according to the appropriate criminal offence (eg homicide assault sexual assault).
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	20.805876	44.03145697	688	Serbia	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	Council of Europe 2009b.
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	55.46561591	-4.678053059	690	Seychelles	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	Data are based on UN Women review of laws including penal codes and labour laws as well as specific domestic violence and sexual offences laws. Canada does not have an offence specific criminal law for domestic violence however acts of family violence are covered under existing legislation according to the appropriate criminal offence (eg homicide assault sexual assault).
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	-11.78306584	8.568604164	694	Sierra Leone	2017	0.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	Information provided by UN Women regional and country offices.
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	17.78584332	44.16845548	70	Bosnia and Herzegovina	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	nan
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	19.48495604	48.70741446	703	Slovakia	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	Data are based on UN Women review of laws including penal codes and labour laws as well as specific domestic violence and sexual offences laws. Canada does not have an offence specific criminal law for domestic violence however acts of family violence are covered under existing legislation according to the appropriate criminal offence (eg homicide assault sexual assault).
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	14.82209486	46.11958061	705	Slovenia	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	nan
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	46.20367477	4.406485729	706	Somalia	2017	nan	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	Not Available / contradictory data source
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	24.67184355	-29.99957544	710	South Africa	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	nan
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	29.86909584	-19.00075492	716	Zimbabwe	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	Data are based on UN Women review of laws including penal codes and labour laws as well as specific domestic violence and sexual offences laws. Canada does not have an offence specific criminal law for domestic violence however acts of family violence are covered under existing legislation according to the appropriate criminal offence (eg homicide assault sexual assault).
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	23.81380223	-22.18810073	72	Botswana	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	nan
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	-3.554078296	40.39211472	724	Spain	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	nan
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	29.95650159	16.02643066	729	Sudan	2017	nan	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	Not Available / contradictory data source
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	-55.90626394	4.132603197	740	Suriname	2017	0.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	Data are based on documents produced by Member States and the UN system for the Universal Periodic Review (UPR). The UPR is a unique process that involves a review of the human rights records of all 192 UN Member States once every four years. The UPR is a State-driven process under the auspices of the Human Rights Council which provides the opportunity for each State to declare what actions they have taken to improve the human rights situations in their countries and to fulfil their human rights obligations. All documents are available at: http://www.ohchr.org/en/hrbodies/upr/pages/uprmain.aspx
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	31.50149288	-26.56471011	748	Eswatini	2017	nan	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	Not Available / contradictory data source
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	14.377533800000002	60.60103109	752	Sweden	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	nan
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	8.223158	46.96617097	756	Switzerland	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	nan
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	-53.08432878	-10.77668561	76	Brazil	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	nan
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	69.29499799999999	38.43069666	762	Tajikistan	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	Information provided by UN Women regional and country offices.
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	0.97835765	8.532096072	768	Togo	2017	0.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	Data are from OHCHR 2011.
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	-175.1959991	-21.19511329	776	Tonga	2017	nan	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	Not Available / contradictory data source
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	-61.29389504	10.41877263	780	Trinidad and Tobago	2017	0.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	Data are based on UN Women review of laws including penal codes and labour laws as well as specific domestic violence and sexual offences laws. Canada does not have an offence specific criminal law for domestic violence however acts of family violence are covered under existing legislation according to the appropriate criminal offence (eg homicide assault sexual assault).
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	9.572737411	34.11439971	788	Tunisia	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	Data are from OHCHR 2011.
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	58.978766500000006	40.0912346	795	Turkmenistan	2017	0.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	Information provided by UN Women regional and country offices.
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	178.6679611	-7.460048071	798	Tuvalu	2017	0.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	Data are from UNDP 2010b.
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	20.06660928	41.13897007	8	Albania	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	nan
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	32.39100438	1.279557331	800	Uganda	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	nan
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	31.40270802	49.00735945	804	Ukraine	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	nan
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	21.700790899999998	41.60048068	807	North Macedonia	2017	0.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	Data are from OHCHR 2011.
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	29.77468534	26.57438204	818	Egypt	2017	0.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	Data are from OHCHR 2011.
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	-2.23830539	53.27691757	826	United Kingdom	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	nan
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	34.80521182	-6.265332606	834	United Republic of Tanzania	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	nan
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	-88.70199554	17.19965901	84	Belize	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	nan
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	-99.13830311	39.527787100000005	840	United States of America	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	nan
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	-1.7428438290000001	12.27491081	854	Burkina Faso	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	nan
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	-56.01387025	-32.800283799999995	858	Uruguay	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	nan
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	63.11944558	41.77560518	860	Uzbekistan	2017	0.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	Information from the UN Secretary-General's database indicates that draft legislation is under consideration.
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	-66.15642084	7.121324747999999	862	Venezuela (Bolivarian Republic of)	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	nan
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	-172.4430749	-13.61541469	882	Samoa	2017	0.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	Data are based on documents produced by Member States and the UN system for the Universal Periodic Review (UPR). The UPR is a unique process that involves a review of the human rights records of all 192 UN Member States once every four years. The UPR is a State-driven process under the auspices of the Human Rights Council which provides the opportunity for each State to declare what actions they have taken to improve the human rights situations in their countries and to fulfil their human rights obligations. All documents are available at: http://www.ohchr.org/en/hrbodies/upr/pages/uprmain.aspx
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	27.850329	-14.59701056	894	Zambia	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	nan
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	160.1584117	-9.622391719	90	Solomon Islands	2017	0.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	Information provided by UN Women regional and country offices.
