SERIES	SERIES_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	GEOLEVEL	GEOLEVEL_DESC	X	Y	REF_AREA	REF_AREA_DESC	TIME_PERIOD	SEX	SEX_DESC	AGE	AGE_DESC	VIOLENCE_TYPE	VIOLENCE_TYPE_DESC	PERPETRATOR	PERPETRATOR_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	UNIT_MULT	UNIT_MULT_DESC	NATURE	NATURE_DESC	SOURCE_DETAIL	SOURCE_DETAIL_URL	TIME_DETAIL	COMMENT_OBS
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	23.65496507	-2.8771547319999997	180	Democratic Republic of the Congo	2014	F	Female	Y_GE15	15 years old and over	SEX	Sexual	OTHER	Other	0.0	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2013-14	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	23.65496507	-2.8771547319999997	180	Democratic Republic of the Congo	2014	F	Female	Y_GE15	15 years old and over	SEX	Sexual	RELATIVE_OTH	Other relative	1.0	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2013-14	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	23.65496507	-2.8771547319999997	180	Democratic Republic of the Congo	2014	F	Female	Y_GE15	15 years old and over	SEX	Sexual	OWNFRND_ACQ	Own friend/acquaintance	6.8	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2013-14	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	23.65496507	-2.8771547319999997	180	Democratic Republic of the Congo	2014	F	Female	Y_GE15	15 years old and over	SEX	Sexual	POLICE_SOLDIER	Police/soldier	1.1	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2013-14	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	23.65496507	-2.8771547319999997	180	Democratic Republic of the Congo	2014	F	Female	Y_GE15	15 years old and over	SEX	Sexual	RELIG	Priest/religious leader	0.2	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2013-14	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	23.65496507	-2.8771547319999997	180	Democratic Republic of the Congo	2014	F	Female	Y_GE15	15 years old and over	SEX	Sexual	STRANGER	Stranger	4.5	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2013-14	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	23.65496507	-2.8771547319999997	180	Democratic Republic of the Congo	2014	F	Female	Y_GE15	15 years old and over	SEX	Sexual	TEACH	Teacher	1.0	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2013-14	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	2.339933594	9.65401646	204	Benin	2018	F	Female	Y_GE15	15 years old and over	SEX	Sexual	BRTH	Brother/step-brother	0.3	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2017-18	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	2.339933594	9.65401646	204	Benin	2018	F	Female	Y_GE15	15 years old and over	SEX	Sexual	HUS_PART_CURR	Current husband or partner	61.5	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2017-18	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	2.339933594	9.65401646	204	Benin	2018	F	Female	Y_GE15	15 years old and over	SEX	Sexual	BOYFRND	Current or former boyfriend	7.0	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2017-18	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	2.339933594	9.65401646	204	Benin	2018	F	Female	Y_GE15	15 years old and over	SEX	Sexual	FAMFRND	Family friend	3.5	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2017-18	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	2.339933594	9.65401646	204	Benin	2018	F	Female	Y_GE15	15 years old and over	SEX	Sexual	HUS_PART_FRMR	Former husband or partner	17.1	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2017-18	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	2.339933594	9.65401646	204	Benin	2018	F	Female	Y_GE15	15 years old and over	SEX	Sexual	INLAW	In-law	0.3	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2017-18	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	2.339933594	9.65401646	204	Benin	2018	F	Female	Y_GE15	15 years old and over	SEX	Sexual	OTHER	Other	1.6	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2017-18	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	2.339933594	9.65401646	204	Benin	2018	F	Female	Y_GE15	15 years old and over	SEX	Sexual	RELATIVE_OTH	Other relative	2.2	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2017-18	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	2.339933594	9.65401646	204	Benin	2018	F	Female	Y_GE15	15 years old and over	SEX	Sexual	OWNFRND_ACQ	Own friend/acquaintance	10.8	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2017-18	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	2.339933594	9.65401646	204	Benin	2018	F	Female	Y_GE15	15 years old and over	SEX	Sexual	STRANGER	Stranger	3.8	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2017-18	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	2.339933594	9.65401646	204	Benin	2018	F	Female	Y_GE15	15 years old and over	SEX	Sexual	TEACH	Teacher	1.3	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2017-18	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	-70.49847576	18.89832088	214	Dominican Republic	2007	F	Female	Y_GE15	15 years old and over	SEX	Sexual	BRTH	Brother/step-brother	1.0	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2007	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	-70.49847576	18.89832088	214	Dominican Republic	2007	F	Female	Y_GE15	15 years old and over	SEX	Sexual	HUS_PART_CURR	Current husband or partner	23.6	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2007	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	-70.49847576	18.89832088	214	Dominican Republic	2007	F	Female	Y_GE15	15 years old and over	SEX	Sexual	BOYFRND	Current or former boyfriend	7.8	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2007	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	-70.49847576	18.89832088	214	Dominican Republic	2007	F	Female	Y_GE15	15 years old and over	SEX	Sexual	EMPLYR	Employer/someone at work	0.2	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2007	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	-70.49847576	18.89832088	214	Dominican Republic	2007	F	Female	Y_GE15	15 years old and over	SEX	Sexual	FAMFRND	Family friend	5.0	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2007	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	-70.49847576	18.89832088	214	Dominican Republic	2007	F	Female	Y_GE15	15 years old and over	SEX	Sexual	FATH	Father/step-father	0.5	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2007	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	-70.49847576	18.89832088	214	Dominican Republic	2007	F	Female	Y_GE15	15 years old and over	SEX	Sexual	HUS_PART_FRMR	Former husband or partner	23.7	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2007	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	-70.49847576	18.89832088	214	Dominican Republic	2007	F	Female	Y_GE15	15 years old and over	SEX	Sexual	INLAW	In-law	1.3	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2007	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	-70.49847576	18.89832088	214	Dominican Republic	2007	F	Female	Y_GE15	15 years old and over	SEX	Sexual	OTHER	Other	3.7	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2007	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	-70.49847576	18.89832088	214	Dominican Republic	2007	F	Female	Y_GE15	15 years old and over	SEX	Sexual	RELATIVE_OTH	Other relative	3.2	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2007	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	-70.49847576	18.89832088	214	Dominican Republic	2007	F	Female	Y_GE15	15 years old and over	SEX	Sexual	OWNFRND_ACQ	Own friend/acquaintance	12.8	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2007	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	-70.49847576	18.89832088	214	Dominican Republic	2007	F	Female	Y_GE15	15 years old and over	SEX	Sexual	POLICE_SOLDIER	Police/soldier	0.2	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2007	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	-70.49847576	18.89832088	214	Dominican Republic	2007	F	Female	Y_GE15	15 years old and over	SEX	Sexual	STRANGER	Stranger	7.8	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2007	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	39.63505296	8.631223181000001	231	Ethiopia	2016	F	Female	Y_GE15	15 years old and over	SEX	Sexual	BRTH	Brother/step-brother	0.0	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2016	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	39.63505296	8.631223181000001	231	Ethiopia	2016	F	Female	Y_GE15	15 years old and over	SEX	Sexual	HUS_PART_CURR	Current husband or partner	66.0	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2016	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	39.63505296	8.631223181000001	231	Ethiopia	2016	F	Female	Y_GE15	15 years old and over	SEX	Sexual	BOYFRND	Current or former boyfriend	2.5	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2016	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	39.63505296	8.631223181000001	231	Ethiopia	2016	F	Female	Y_GE15	15 years old and over	SEX	Sexual	EMPLYR	Employer/someone at work	1.3	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2016	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	39.63505296	8.631223181000001	231	Ethiopia	2016	F	Female	Y_GE15	15 years old and over	SEX	Sexual	FAMFRND	Family friend	0.8	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2016	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	39.63505296	8.631223181000001	231	Ethiopia	2016	F	Female	Y_GE15	15 years old and over	SEX	Sexual	FATH	Father/step-father	0.7	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2016	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	39.63505296	8.631223181000001	231	Ethiopia	2016	F	Female	Y_GE15	15 years old and over	SEX	Sexual	HUS_PART_FRMR	Former husband or partner	28.4	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2016	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	39.63505296	8.631223181000001	231	Ethiopia	2016	F	Female	Y_GE15	15 years old and over	SEX	Sexual	OTHER	Other	3.5	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2016	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	39.63505296	8.631223181000001	231	Ethiopia	2016	F	Female	Y_GE15	15 years old and over	SEX	Sexual	RELATIVE_OTH	Other relative	2.3	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2016	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	39.63505296	8.631223181000001	231	Ethiopia	2016	F	Female	Y_GE15	15 years old and over	SEX	Sexual	OWNFRND_ACQ	Own friend/acquaintance	0.5	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2016	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	39.63505296	8.631223181000001	231	Ethiopia	2016	F	Female	Y_GE15	15 years old and over	SEX	Sexual	POLICE_SOLDIER	Police/soldier	1.0	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2016	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	39.63505296	8.631223181000001	231	Ethiopia	2016	F	Female	Y_GE15	15 years old and over	SEX	Sexual	STRANGER	Stranger	1.9	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2016	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	17.57817062	-12.33724746	24	Angola	2016	F	Female	Y_GE15	15 years old and over	SEX	Sexual	BRTH	Brother/step-brother	1.6	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2015-16	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	17.57817062	-12.33724746	24	Angola	2016	F	Female	Y_GE15	15 years old and over	SEX	Sexual	HUS_PART_CURR	Current husband or partner	52.3	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2015-16	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	17.57817062	-12.33724746	24	Angola	2016	F	Female	Y_GE15	15 years old and over	SEX	Sexual	BOYFRND	Current or former boyfriend	8.2	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2015-16	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	17.57817062	-12.33724746	24	Angola	2016	F	Female	Y_GE15	15 years old and over	SEX	Sexual	EMPLYR	Employer/someone at work	0.5	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2015-16	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	17.57817062	-12.33724746	24	Angola	2016	F	Female	Y_GE15	15 years old and over	SEX	Sexual	FAMFRND	Family friend	2.9	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2015-16	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	17.57817062	-12.33724746	24	Angola	2016	F	Female	Y_GE15	15 years old and over	SEX	Sexual	FATH	Father/step-father	1.3	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2015-16	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	17.57817062	-12.33724746	24	Angola	2016	F	Female	Y_GE15	15 years old and over	SEX	Sexual	HUS_PART_FRMR	Former husband or partner	16.5	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2015-16	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	17.57817062	-12.33724746	24	Angola	2016	F	Female	Y_GE15	15 years old and over	SEX	Sexual	INLAW	In-law	0.3	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2015-16	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	17.57817062	-12.33724746	24	Angola	2016	F	Female	Y_GE15	15 years old and over	SEX	Sexual	OTHER	Other	0.2	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2015-16	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	17.57817062	-12.33724746	24	Angola	2016	F	Female	Y_GE15	15 years old and over	SEX	Sexual	RELATIVE_OTH	Other relative	3.8	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2015-16	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	17.57817062	-12.33724746	24	Angola	2016	F	Female	Y_GE15	15 years old and over	SEX	Sexual	OWNFRND_ACQ	Own friend/acquaintance	9.6	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2015-16	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	17.57817062	-12.33724746	24	Angola	2016	F	Female	Y_GE15	15 years old and over	SEX	Sexual	STRANGER	Stranger	6.5	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2015-16	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	17.57817062	-12.33724746	24	Angola	2016	F	Female	Y_GE15	15 years old and over	SEX	Sexual	TEACH	Teacher	0.0	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2015-16	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	11.78727747	-0.60687619	266	Gabon	2012	F	Female	Y_GE15	15 years old and over	SEX	Sexual	BRTH	Brother/step-brother	0.6	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2012	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	11.78727747	-0.60687619	266	Gabon	2012	F	Female	Y_GE15	15 years old and over	SEX	Sexual	HUS_PART_CURR	Current husband or partner	34.1	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2012	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	11.78727747	-0.60687619	266	Gabon	2012	F	Female	Y_GE15	15 years old and over	SEX	Sexual	BOYFRND	Current or former boyfriend	0.7	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2012	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	11.78727747	-0.60687619	266	Gabon	2012	F	Female	Y_GE15	15 years old and over	SEX	Sexual	EMPLYR	Employer/someone at work	0.1	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2012	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	11.78727747	-0.60687619	266	Gabon	2012	F	Female	Y_GE15	15 years old and over	SEX	Sexual	FAMFRND	Family friend	1.2	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2012	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	11.78727747	-0.60687619	266	Gabon	2012	F	Female	Y_GE15	15 years old and over	SEX	Sexual	FATH	Father/step-father	4.5	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2012	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	11.78727747	-0.60687619	266	Gabon	2012	F	Female	Y_GE15	15 years old and over	SEX	Sexual	HUS_PART_FRMR	Former husband or partner	32.3	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2012	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	11.78727747	-0.60687619	266	Gabon	2012	F	Female	Y_GE15	15 years old and over	SEX	Sexual	INLAW	In-law	1.9	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2012	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	11.78727747	-0.60687619	266	Gabon	2012	F	Female	Y_GE15	15 years old and over	SEX	Sexual	OTHER	Other	7.7	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2012	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	11.78727747	-0.60687619	266	Gabon	2012	F	Female	Y_GE15	15 years old and over	SEX	Sexual	RELATIVE_OTH	Other relative	0.9	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2012	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	11.78727747	-0.60687619	266	Gabon	2012	F	Female	Y_GE15	15 years old and over	SEX	Sexual	OWNFRND_ACQ	Own friend/acquaintance	8.7	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2012	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	11.78727747	-0.60687619	266	Gabon	2012	F	Female	Y_GE15	15 years old and over	SEX	Sexual	POLICE_SOLDIER	Police/soldier	2.3	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2012	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	11.78727747	-0.60687619	266	Gabon	2012	F	Female	Y_GE15	15 years old and over	SEX	Sexual	RELIG	Priest/religious leader	3.2	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2012	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	11.78727747	-0.60687619	266	Gabon	2012	F	Female	Y_GE15	15 years old and over	SEX	Sexual	STRANGER	Stranger	1.2	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2012	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	11.78727747	-0.60687619	266	Gabon	2012	F	Female	Y_GE15	15 years old and over	SEX	Sexual	TEACH	Teacher	7.1	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2012	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	-15.39944785	13.45295927	270	Gambia	2013	F	Female	Y_GE15	15 years old and over	SEX	Sexual	BRTH	Brother/step-brother	2.3	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2013	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	-15.39944785	13.45295927	270	Gambia	2013	F	Female	Y_GE15	15 years old and over	SEX	Sexual	HUS_PART_CURR	Current husband or partner	34.4	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2013	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	-15.39944785	13.45295927	270	Gambia	2013	F	Female	Y_GE15	15 years old and over	SEX	Sexual	BOYFRND	Current or former boyfriend	19.6	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2013	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	-15.39944785	13.45295927	270	Gambia	2013	F	Female	Y_GE15	15 years old and over	SEX	Sexual	FAMFRND	Family friend	1.5	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2013	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	-15.39944785	13.45295927	270	Gambia	2013	F	Female	Y_GE15	15 years old and over	SEX	Sexual	FATH	Father/step-father	1.2	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2013	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	-15.39944785	13.45295927	270	Gambia	2013	F	Female	Y_GE15	15 years old and over	SEX	Sexual	HUS_PART_FRMR	Former husband or partner	14.4	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2013	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	-15.39944785	13.45295927	270	Gambia	2013	F	Female	Y_GE15	15 years old and over	SEX	Sexual	INLAW	In-law	0.2	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2013	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	-15.39944785	13.45295927	270	Gambia	2013	F	Female	Y_GE15	15 years old and over	SEX	Sexual	OTHER	Other	10.7	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2013	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	-15.39944785	13.45295927	270	Gambia	2013	F	Female	Y_GE15	15 years old and over	SEX	Sexual	RELATIVE_OTH	Other relative	8.1	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2013	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	-15.39944785	13.45295927	270	Gambia	2013	F	Female	Y_GE15	15 years old and over	SEX	Sexual	OWNFRND_ACQ	Own friend/acquaintance	4.7	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2013	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	-15.39944785	13.45295927	270	Gambia	2013	F	Female	Y_GE15	15 years old and over	SEX	Sexual	POLICE_SOLDIER	Police/soldier	0.0	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2013	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	-15.39944785	13.45295927	270	Gambia	2013	F	Female	Y_GE15	15 years old and over	SEX	Sexual	STRANGER	Stranger	9.7	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2013	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	-15.39944785	13.45295927	270	Gambia	2013	F	Female	Y_GE15	15 years old and over	SEX	Sexual	TEACH	Teacher	0.8	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2013	nan
S_0800	Percentage of women to whom sexual violence was committed by non -partners, by perpetrator	G	Global	4	Country or Area	-1.205623522	7.964825185	288	Ghana	2008	F	Female	Y_GE15	15 years old and over	SEX	Sexual	BRTH	Brother/step-brother	0.2	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	2008	nan
