SERIES	SERIES_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	GEOLEVEL	GEOLEVEL_DESC	X	Y	REF_AREA	REF_AREA_DESC	TIME_PERIOD	SEX	SEX_DESC	IMMIGRATION_STATUS	IMMIGRATION_STATUS_DESC	SOCIOEC_STATUS	SOCIOEC_STATUS_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	UNIT_MULT	UNIT_MULT_DESC	NATURE	NATURE_DESC	SOURCE_DETAIL	SOURCE_DETAIL_URL	TIME_DETAIL	COMMENT_OBS
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	-7.121425272000001	53.25274054	372	Ireland	2014	M	Male	_T	Total	_T	Total	35.26	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	-7.121425272000001	53.25274054	372	Ireland	2014	_T	Both sexes or no breakdown by sex	_T	Total	HIGH	High socio-economic status	27.5	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	-7.121425272000001	53.25274054	372	Ireland	2014	_T	Both sexes or no breakdown by sex	IMM	Immigrant background	_T	Total	45.0	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	-7.121425272000001	53.25274054	372	Ireland	2014	_T	Both sexes or no breakdown by sex	_T	Total	LOW	Low socio-economic status	23.7	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	-7.121425272000001	53.25274054	372	Ireland	2014	_T	Both sexes or no breakdown by sex	NON_IMM	Non-immigrant background	_T	Total	26.35	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	34.62277992	31.06164552	376	Israel	2014	F	Female	_T	Total	_T	Total	15.89	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	34.62277992	31.06164552	376	Israel	2014	M	Male	_T	Total	_T	Total	23.18	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	34.62277992	31.06164552	376	Israel	2014	_T	Both sexes or no breakdown by sex	_T	Total	HIGH	High socio-economic status	23.74	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	34.62277992	31.06164552	376	Israel	2014	_T	Both sexes or no breakdown by sex	IMM	Immigrant background	_T	Total	25.98	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	34.62277992	31.06164552	376	Israel	2014	_T	Both sexes or no breakdown by sex	_T	Total	LOW	Low socio-economic status	38.3	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	34.62277992	31.06164552	376	Israel	2014	_T	Both sexes or no breakdown by sex	NON_IMM	Non-immigrant background	_T	Total	21.93	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	12.57022427	42.79917282	380	Italy	2014	F	Female	_T	Total	_T	Total	13.84	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	12.57022427	42.79917282	380	Italy	2014	M	Male	_T	Total	_T	Total	31.52	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	12.57022427	42.79917282	380	Italy	2014	_T	Both sexes or no breakdown by sex	_T	Total	HIGH	High socio-economic status	36.58	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	12.57022427	42.79917282	380	Italy	2014	_T	Both sexes or no breakdown by sex	IMM	Immigrant background	_T	Total	25.0	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	12.57022427	42.79917282	380	Italy	2014	_T	Both sexes or no breakdown by sex	_T	Total	LOW	Low socio-economic status	24.7	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	12.57022427	42.79917282	380	Italy	2014	_T	Both sexes or no breakdown by sex	NON_IMM	Non-immigrant background	_T	Total	15.01	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	-77.31068409	18.15616857	388	Jamaica	2017	F	Female	_T	Total	_T	Total	24.8	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	-77.31068409	18.15616857	388	Jamaica	2017	M	Male	_T	Total	_T	Total	16.99	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	66.02688198	33.83160199	4	Afghanistan	2014	F	Female	_T	Total	_T	Total	44.9	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	66.02688198	33.83160199	4	Afghanistan	2014	M	Male	_T	Total	_T	Total	36.05	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	14.14172472	47.58704857	40	Austria	2014	F	Female	_T	Total	_T	Total	32.47	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	14.14172472	47.58704857	40	Austria	2014	M	Male	_T	Total	_T	Total	46.12	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	14.14172472	47.58704857	40	Austria	2014	_T	Both sexes or no breakdown by sex	_T	Total	HIGH	High socio-economic status	32.93	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	14.14172472	47.58704857	40	Austria	2014	_T	Both sexes or no breakdown by sex	IMM	Immigrant background	_T	Total	26.3	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	14.14172472	47.58704857	40	Austria	2014	_T	Both sexes or no breakdown by sex	_T	Total	LOW	Low socio-economic status	26.1	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	14.14172472	47.58704857	40	Austria	2014	_T	Both sexes or no breakdown by sex	NON_IMM	Non-immigrant background	_T	Total	28.55	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	47.49305029	29.53949468	414	Kuwait	2015	F	Female	_T	Total	_T	Total	27.7	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	47.49305029	29.53949468	414	Kuwait	2015	M	Male	_T	Total	_T	Total	20.41	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	101.99019679999999	20.27482773	418	Lao People's Democratic Republic	2015	F	Female	_T	Total	_T	Total	11.3	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	101.99019679999999	20.27482773	418	Lao People's Democratic Republic	2015	M	Male	_T	Total	_T	Total	18.41	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	35.89391711	33.92152458	422	Lebanon	2017	F	Female	_T	Total	_T	Total	11.7	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	35.89391711	33.92152458	422	Lebanon	2017	M	Male	_T	Total	_T	Total	58.54	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	26.42461876	56.64196636	428	Latvia	2014	F	Female	_T	Total	_T	Total	50.22	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	26.42461876	56.64196636	428	Latvia	2014	M	Male	_T	Total	_T	Total	36.61	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	26.42461876	56.64196636	428	Latvia	2014	_T	Both sexes or no breakdown by sex	_T	Total	HIGH	High socio-economic status	43.22	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	26.42461876	56.64196636	428	Latvia	2014	_T	Both sexes or no breakdown by sex	_T	Total	LOW	Low socio-economic status	34.0	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	-78.05111663	24.69546597	44	Bahamas	2013	F	Female	_T	Total	_T	Total	22.0	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	-78.05111663	24.69546597	44	Bahamas	2013	M	Male	_T	Total	_T	Total	22.92	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	23.90517807	55.33680309	440	Lithuania	2014	F	Female	_T	Total	_T	Total	53.64	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	23.90517807	55.33680309	440	Lithuania	2014	M	Male	_T	Total	_T	Total	20.99	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	23.90517807	55.33680309	440	Lithuania	2014	_T	Both sexes or no breakdown by sex	_T	Total	HIGH	High socio-economic status	44.0	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	23.90517807	55.33680309	440	Lithuania	2014	_T	Both sexes or no breakdown by sex	IMM	Immigrant background	_T	Total	53.3	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	23.90517807	55.33680309	440	Lithuania	2014	_T	Both sexes or no breakdown by sex	_T	Total	LOW	Low socio-economic status	32.62	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	23.90517807	55.33680309	440	Lithuania	2014	_T	Both sexes or no breakdown by sex	NON_IMM	Non-immigrant background	_T	Total	53.95	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	6.092656562999999	49.77679538	442	Luxembourg	2014	F	Female	_T	Total	_T	Total	31.36	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	6.092656562999999	49.77679538	442	Luxembourg	2014	M	Male	_T	Total	_T	Total	28.4	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	6.092656562999999	49.77679538	442	Luxembourg	2014	_T	Both sexes or no breakdown by sex	_T	Total	HIGH	High socio-economic status	47.45	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	6.092656562999999	49.77679538	442	Luxembourg	2014	_T	Both sexes or no breakdown by sex	IMM	Immigrant background	_T	Total	22.2	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	6.092656562999999	49.77679538	442	Luxembourg	2014	_T	Both sexes or no breakdown by sex	_T	Total	LOW	Low socio-economic status	22.53	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	6.092656562999999	49.77679538	442	Luxembourg	2014	_T	Both sexes or no breakdown by sex	NON_IMM	Non-immigrant background	_T	Total	29.32	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	73.09672546	-0.614385021	462	Maldives	2014	F	Female	_T	Total	_T	Total	29.5	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	73.09672546	-0.614385021	462	Maldives	2014	M	Male	_T	Total	_T	Total	30.14	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	14.44617519	35.89194275	470	Malta	2014	F	Female	_T	Total	_T	Total	21.32	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	14.44617519	35.89194275	470	Malta	2014	M	Male	_T	Total	_T	Total	30.02	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	14.44617519	35.89194275	470	Malta	2014	_T	Both sexes or no breakdown by sex	_T	Total	HIGH	High socio-economic status	34.35	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	14.44617519	35.89194275	470	Malta	2014	_T	Both sexes or no breakdown by sex	IMM	Immigrant background	_T	Total	20.9	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	14.44617519	35.89194275	470	Malta	2014	_T	Both sexes or no breakdown by sex	_T	Total	LOW	Low socio-economic status	35.53	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	14.44617519	35.89194275	470	Malta	2014	_T	Both sexes or no breakdown by sex	NON_IMM	Non-immigrant background	_T	Total	25.31	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	50.54907539999999	26.04407747	48	Bahrain	2016	F	Female	_T	Total	_T	Total	22.8	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	50.54907539999999	26.04407747	48	Bahrain	2016	M	Male	_T	Total	_T	Total	15.45	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	103.0728057	46.83892054	496	Mongolia	2013	F	Female	_T	Total	_T	Total	25.0	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	103.0728057	46.83892054	496	Mongolia	2013	M	Male	_T	Total	_T	Total	22.18	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	28.4650624	47.20236795	498	Republic of Moldova	2014	F	Female	_T	Total	_T	Total	35.38	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	28.4650624	47.20236795	498	Republic of Moldova	2014	M	Male	_T	Total	_T	Total	52.38	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	28.4650624	47.20236795	498	Republic of Moldova	2014	_T	Both sexes or no breakdown by sex	_T	Total	HIGH	High socio-economic status	42.62	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	28.4650624	47.20236795	498	Republic of Moldova	2014	_T	Both sexes or no breakdown by sex	IMM	Immigrant background	_T	Total	45.05	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	28.4650624	47.20236795	498	Republic of Moldova	2014	_T	Both sexes or no breakdown by sex	_T	Total	LOW	Low socio-economic status	21.97	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	28.4650624	47.20236795	498	Republic of Moldova	2014	_T	Both sexes or no breakdown by sex	NON_IMM	Non-immigrant background	_T	Total	34.53	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	89.17660788	22.86961622	50	Bangladesh	2014	F	Female	_T	Total	_T	Total	17.3	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	89.17660788	22.86961622	50	Bangladesh	2014	M	Male	_T	Total	_T	Total	15.07	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	-6.281942841	31.844013099999998	504	Morocco	2016	F	Female	_T	Total	_T	Total	31.6	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	-6.281942841	31.844013099999998	504	Morocco	2016	M	Male	_T	Total	_T	Total	15.8	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	38.18479941	-14.27963886	508	Mozambique	2015	F	Female	_T	Total	_T	Total	46.4	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	38.18479941	-14.27963886	508	Mozambique	2015	M	Male	_T	Total	_T	Total	35.62	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	44.93839317	40.29499741	51	Armenia	2014	F	Female	_T	Total	_T	Total	6.69	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	44.93839317	40.29499741	51	Armenia	2014	M	Male	_T	Total	_T	Total	45.61	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	44.93839317	40.29499741	51	Armenia	2014	_T	Both sexes or no breakdown by sex	_T	Total	HIGH	High socio-economic status	35.9	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	44.93839317	40.29499741	51	Armenia	2014	_T	Both sexes or no breakdown by sex	_T	Total	LOW	Low socio-economic status	30.68	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	57.87743482	21.98805614	512	Oman	2015	F	Female	_T	Total	_T	Total	39.3	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	57.87743482	21.98805614	512	Oman	2015	M	Male	_T	Total	_T	Total	20.79	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	17.21907885	-22.13817068	516	Namibia	2013	F	Female	_T	Total	_T	Total	45.4	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	17.21907885	-22.13817068	516	Namibia	2013	M	Male	_T	Total	_T	Total	36.53	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	83.94678863	28.25866332	524	Nepal	2015	F	Female	_T	Total	_T	Total	45.4	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	83.94678863	28.25866332	524	Nepal	2015	M	Male	_T	Total	_T	Total	22.8	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	5.331480568	51.86728884	528	Netherlands	2014	F	Female	_T	Total	_T	Total	22.66	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	5.331480568	51.86728884	528	Netherlands	2014	M	Male	_T	Total	_T	Total	36.11	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	5.331480568	51.86728884	528	Netherlands	2014	_T	Both sexes or no breakdown by sex	_T	Total	HIGH	High socio-economic status	43.52	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	5.331480568	51.86728884	528	Netherlands	2014	_T	Both sexes or no breakdown by sex	IMM	Immigrant background	_T	Total	35.8	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	5.331480568	51.86728884	528	Netherlands	2014	_T	Both sexes or no breakdown by sex	_T	Total	LOW	Low socio-economic status	15.8	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	5.331480568	51.86728884	528	Netherlands	2014	_T	Both sexes or no breakdown by sex	NON_IMM	Non-immigrant background	_T	Total	22.43	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	11.47846389	61.34311134	578	Norway	2014	F	Female	_T	Total	_T	Total	20.34	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	11.47846389	61.34311134	578	Norway	2014	M	Male	_T	Total	_T	Total	43.82	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	11.47846389	61.34311134	578	Norway	2014	_T	Both sexes or no breakdown by sex	_T	Total	HIGH	High socio-economic status	34.32	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	11.47846389	61.34311134	578	Norway	2014	_T	Both sexes or no breakdown by sex	IMM	Immigrant background	_T	Total	26.2	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	11.47846389	61.34311134	578	Norway	2014	_T	Both sexes or no breakdown by sex	_T	Total	LOW	Low socio-economic status	30.2	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0390	Percentage of students who experienced bullying in the last 12 months, by socio economic and immigration background	G	Global	4	Country or Area	11.47846389	61.34311134	578	Norway	2014	_T	Both sexes or no breakdown by sex	NON_IMM	Non-immigrant background	_T	Total	21.13	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
