SERIES	SERIES_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	GEOLEVEL	GEOLEVEL_DESC	X	Y	REF_AREA	REF_AREA_DESC	TIME_PERIOD	SEX	SEX_DESC	AGE	AGE_DESC	VIOLENCE_TYPE	VIOLENCE_TYPE_DESC	PERPETRATOR	PERPETRATOR_DESC	OBS_VALUE	LOWER_BOUND	UPPER_BOUND	STD_ERROR	VAR_COEF	UNIT_MEASURE	UNIT_MEASURE_DESC	UNIT_MULT	UNIT_MULT_DESC	NATURE	NATURE_DESC	SOURCE_DETAIL	SOURCE_DETAIL_URL	TIME_DETAIL	COMMENT_OBS
S_0790	Proportion of ever-partnered women and girls subjected to violence by a current or former intimate partner in the previous 12 months, by type of violence, by age (%)	G	Global	4	Country or Area	2.457288129	46.62660861	250	France	2012	F	Female	Y18T74	18 to 74 years old	SEX	Sexual	INT_PARTNER	Current or former intimate partner	1.0	nan	nan	nan	nan	PT	Percent	0	Units	nan	nan	FRA	https://fra.europa.eu/en/publications-and-resources/data-and-maps/survey-data-explorer-violence-against-women-survey?mdq1=theme&mdq2=3515	nan	nan
S_0790	Proportion of ever-partnered women and girls subjected to violence by a current or former intimate partner in the previous 12 months, by type of violence, by age (%)	G	Global	4	Country or Area	11.78727747	-0.60687619	266	Gabon	2012	F	Female	Y15T19	15 to 19 years old	PHY+SEX	Physical and sexual	INT_PARTNER	Current or former intimate partner	40.3	nan	nan	nan	nan	PT	Percent	0	Units	C	Country data	DHS	nan	2012	nan
S_0790	Proportion of ever-partnered women and girls subjected to violence by a current or former intimate partner in the previous 12 months, by type of violence, by age (%)	G	Global	4	Country or Area	11.78727747	-0.60687619	266	Gabon	2012	F	Female	Y15T49	15 to 49 years old	PHY	Physical	INT_PARTNER	Current or former intimate partner	28.5	nan	nan	nan	nan	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	nan	nan
S_0790	Proportion of ever-partnered women and girls subjected to violence by a current or former intimate partner in the previous 12 months, by type of violence, by age (%)	G	Global	4	Country or Area	11.78727747	-0.60687619	266	Gabon	2012	F	Female	Y15T49	15 to 49 years old	SEX	Sexual	INT_PARTNER	Current or former intimate partner	12.0	nan	nan	nan	nan	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	nan	nan
S_0790	Proportion of ever-partnered women and girls subjected to violence by a current or former intimate partner in the previous 12 months, by type of violence, by age (%)	G	Global	4	Country or Area	11.78727747	-0.60687619	266	Gabon	2012	F	Female	Y20T24	20 to 24 years old	PHY+SEX	Physical and sexual	INT_PARTNER	Current or former intimate partner	43.3	nan	nan	nan	nan	PT	Percent	0	Units	C	Country data	DHS	nan	2012	nan
S_0790	Proportion of ever-partnered women and girls subjected to violence by a current or former intimate partner in the previous 12 months, by type of violence, by age (%)	G	Global	4	Country or Area	11.78727747	-0.60687619	266	Gabon	2012	F	Female	Y25T29	25 to 29 years old	PHY+SEX	Physical and sexual	INT_PARTNER	Current or former intimate partner	32.2	nan	nan	nan	nan	PT	Percent	0	Units	C	Country data	DHS	nan	2012	nan
S_0790	Proportion of ever-partnered women and girls subjected to violence by a current or former intimate partner in the previous 12 months, by type of violence, by age (%)	G	Global	4	Country or Area	11.78727747	-0.60687619	266	Gabon	2012	F	Female	Y30T34	30 to 34 years old	PHY+SEX	Physical and sexual	INT_PARTNER	Current or former intimate partner	29.5	nan	nan	nan	nan	PT	Percent	0	Units	C	Country data	DHS	nan	2012	nan
S_0790	Proportion of ever-partnered women and girls subjected to violence by a current or former intimate partner in the previous 12 months, by type of violence, by age (%)	G	Global	4	Country or Area	11.78727747	-0.60687619	266	Gabon	2012	F	Female	Y35T39	35 to 39 years old	PHY+SEX	Physical and sexual	INT_PARTNER	Current or former intimate partner	22.8	nan	nan	nan	nan	PT	Percent	0	Units	C	Country data	DHS	nan	2012	nan
S_0790	Proportion of ever-partnered women and girls subjected to violence by a current or former intimate partner in the previous 12 months, by type of violence, by age (%)	G	Global	4	Country or Area	11.78727747	-0.60687619	266	Gabon	2012	F	Female	Y40T44	40 to 44 years old	PHY+SEX	Physical and sexual	INT_PARTNER	Current or former intimate partner	27.2	nan	nan	nan	nan	PT	Percent	0	Units	C	Country data	DHS	nan	2012	nan
S_0790	Proportion of ever-partnered women and girls subjected to violence by a current or former intimate partner in the previous 12 months, by type of violence, by age (%)	G	Global	4	Country or Area	11.78727747	-0.60687619	266	Gabon	2012	F	Female	Y45T49	45 to 49 years old	PHY+SEX	Physical and sexual	INT_PARTNER	Current or former intimate partner	32.1	nan	nan	nan	nan	PT	Percent	0	Units	C	Country data	DHS	nan	2012	nan
S_0790	Proportion of ever-partnered women and girls subjected to violence by a current or former intimate partner in the previous 12 months, by type of violence, by age (%)	G	Global	4	Country or Area	-15.39944785	13.45295927	270	Gambia	2013	F	Female	Y15T19	15 to 19 years old	PHY+SEX	Physical and sexual	INT_PARTNER	Current or former intimate partner	5.0	nan	nan	nan	nan	PT	Percent	0	Units	C	Country data	DHS	nan	2013	nan
S_0790	Proportion of ever-partnered women and girls subjected to violence by a current or former intimate partner in the previous 12 months, by type of violence, by age (%)	G	Global	4	Country or Area	-15.39944785	13.45295927	270	Gambia	2013	F	Female	Y15T49	15 to 49 years old	PHY	Physical	INT_PARTNER	Current or former intimate partner	6.9	nan	nan	nan	nan	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	nan	nan
S_0790	Proportion of ever-partnered women and girls subjected to violence by a current or former intimate partner in the previous 12 months, by type of violence, by age (%)	G	Global	4	Country or Area	-15.39944785	13.45295927	270	Gambia	2013	F	Female	Y15T49	15 to 49 years old	SEX	Sexual	INT_PARTNER	Current or former intimate partner	1.1	nan	nan	nan	nan	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	nan	nan
S_0790	Proportion of ever-partnered women and girls subjected to violence by a current or former intimate partner in the previous 12 months, by type of violence, by age (%)	G	Global	4	Country or Area	-15.39944785	13.45295927	270	Gambia	2013	F	Female	Y20T24	20 to 24 years old	PHY+SEX	Physical and sexual	INT_PARTNER	Current or former intimate partner	6.6	nan	nan	nan	nan	PT	Percent	0	Units	C	Country data	DHS	nan	2013	nan
S_0790	Proportion of ever-partnered women and girls subjected to violence by a current or former intimate partner in the previous 12 months, by type of violence, by age (%)	G	Global	4	Country or Area	-15.39944785	13.45295927	270	Gambia	2013	F	Female	Y25T29	25 to 29 years old	PHY+SEX	Physical and sexual	INT_PARTNER	Current or former intimate partner	10.6	nan	nan	nan	nan	PT	Percent	0	Units	C	Country data	DHS	nan	2013	nan
S_0790	Proportion of ever-partnered women and girls subjected to violence by a current or former intimate partner in the previous 12 months, by type of violence, by age (%)	G	Global	4	Country or Area	-15.39944785	13.45295927	270	Gambia	2013	F	Female	Y30T34	30 to 34 years old	PHY+SEX	Physical and sexual	INT_PARTNER	Current or former intimate partner	8.9	nan	nan	nan	nan	PT	Percent	0	Units	C	Country data	DHS	nan	2013	nan
S_0790	Proportion of ever-partnered women and girls subjected to violence by a current or former intimate partner in the previous 12 months, by type of violence, by age (%)	G	Global	4	Country or Area	-15.39944785	13.45295927	270	Gambia	2013	F	Female	Y35T39	35 to 39 years old	PHY+SEX	Physical and sexual	INT_PARTNER	Current or former intimate partner	6.8	nan	nan	nan	nan	PT	Percent	0	Units	C	Country data	DHS	nan	2013	nan
S_0790	Proportion of ever-partnered women and girls subjected to violence by a current or former intimate partner in the previous 12 months, by type of violence, by age (%)	G	Global	4	Country or Area	-15.39944785	13.45295927	270	Gambia	2013	F	Female	Y40T44	40 to 44 years old	PHY+SEX	Physical and sexual	INT_PARTNER	Current or former intimate partner	6.2	nan	nan	nan	nan	PT	Percent	0	Units	C	Country data	DHS	nan	2013	nan
S_0790	Proportion of ever-partnered women and girls subjected to violence by a current or former intimate partner in the previous 12 months, by type of violence, by age (%)	G	Global	4	Country or Area	-15.39944785	13.45295927	270	Gambia	2013	F	Female	Y45T49	45 to 49 years old	PHY+SEX	Physical and sexual	INT_PARTNER	Current or former intimate partner	1.6	nan	nan	nan	nan	PT	Percent	0	Units	C	Country data	DHS	nan	2013	nan
S_0790	Proportion of ever-partnered women and girls subjected to violence by a current or former intimate partner in the previous 12 months, by type of violence, by age (%)	G	Global	4	Country or Area	10.380606599999998	51.08862743	276	Germany	2012	F	Female	Y18T74	18 to 74 years old	PHY	Physical	INT_PARTNER	Current or former intimate partner	3.0	nan	nan	nan	nan	PT	Percent	0	Units	nan	nan	FRA	https://fra.europa.eu/en/publications-and-resources/data-and-maps/survey-data-explorer-violence-against-women-survey?mdq1=theme&mdq2=3516	nan	nan
S_0790	Proportion of ever-partnered women and girls subjected to violence by a current or former intimate partner in the previous 12 months, by type of violence, by age (%)	G	Global	4	Country or Area	10.380606599999998	51.08862743	276	Germany	2012	F	Female	Y18T74	18 to 74 years old	SEX	Sexual	INT_PARTNER	Current or former intimate partner	1.0	nan	nan	nan	nan	PT	Percent	0	Units	nan	nan	FRA	https://fra.europa.eu/en/publications-and-resources/data-and-maps/survey-data-explorer-violence-against-women-survey?mdq1=theme&mdq2=3516	nan	nan
S_0790	Proportion of ever-partnered women and girls subjected to violence by a current or former intimate partner in the previous 12 months, by type of violence, by age (%)	G	Global	4	Country or Area	-1.205623522	7.964825185	288	Ghana	2008	F	Female	Y15T19	15 to 19 years old	PHY+SEX	Physical and sexual	INT_PARTNER	Current or former intimate partner	22.8	nan	nan	nan	nan	PT	Percent	0	Units	C	Country data	DHS	nan	2008	nan
S_0790	Proportion of ever-partnered women and girls subjected to violence by a current or former intimate partner in the previous 12 months, by type of violence, by age (%)	G	Global	4	Country or Area	-1.205623522	7.964825185	288	Ghana	2008	F	Female	Y15T49	15 to 49 years old	PHY	Physical	INT_PARTNER	Current or former intimate partner	17.3	nan	nan	nan	nan	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	nan	nan
S_0790	Proportion of ever-partnered women and girls subjected to violence by a current or former intimate partner in the previous 12 months, by type of violence, by age (%)	G	Global	4	Country or Area	-1.205623522	7.964825185	288	Ghana	2008	F	Female	Y15T49	15 to 49 years old	SEX	Sexual	INT_PARTNER	Current or former intimate partner	5.0	nan	nan	nan	nan	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	nan	nan
S_0790	Proportion of ever-partnered women and girls subjected to violence by a current or former intimate partner in the previous 12 months, by type of violence, by age (%)	G	Global	4	Country or Area	-1.205623522	7.964825185	288	Ghana	2008	F	Female	Y20T24	20 to 24 years old	PHY+SEX	Physical and sexual	INT_PARTNER	Current or former intimate partner	21.0	nan	nan	nan	nan	PT	Percent	0	Units	C	Country data	DHS	nan	2008	nan
S_0790	Proportion of ever-partnered women and girls subjected to violence by a current or former intimate partner in the previous 12 months, by type of violence, by age (%)	G	Global	4	Country or Area	-1.205623522	7.964825185	288	Ghana	2008	F	Female	Y25T29	25 to 29 years old	PHY+SEX	Physical and sexual	INT_PARTNER	Current or former intimate partner	19.7	nan	nan	nan	nan	PT	Percent	0	Units	C	Country data	DHS	nan	2008	nan
S_0790	Proportion of ever-partnered women and girls subjected to violence by a current or former intimate partner in the previous 12 months, by type of violence, by age (%)	G	Global	4	Country or Area	-1.205623522	7.964825185	288	Ghana	2008	F	Female	Y30T34	30 to 34 years old	PHY+SEX	Physical and sexual	INT_PARTNER	Current or former intimate partner	15.9	nan	nan	nan	nan	PT	Percent	0	Units	C	Country data	DHS	nan	2008	nan
S_0790	Proportion of ever-partnered women and girls subjected to violence by a current or former intimate partner in the previous 12 months, by type of violence, by age (%)	G	Global	4	Country or Area	-1.205623522	7.964825185	288	Ghana	2008	F	Female	Y35T39	35 to 39 years old	PHY+SEX	Physical and sexual	INT_PARTNER	Current or former intimate partner	21.9	nan	nan	nan	nan	PT	Percent	0	Units	C	Country data	DHS	nan	2008	nan
S_0790	Proportion of ever-partnered women and girls subjected to violence by a current or former intimate partner in the previous 12 months, by type of violence, by age (%)	G	Global	4	Country or Area	-1.205623522	7.964825185	288	Ghana	2008	F	Female	Y40T44	40 to 44 years old	PHY+SEX	Physical and sexual	INT_PARTNER	Current or former intimate partner	18.2	nan	nan	nan	nan	PT	Percent	0	Units	C	Country data	DHS	nan	2008	nan
S_0790	Proportion of ever-partnered women and girls subjected to violence by a current or former intimate partner in the previous 12 months, by type of violence, by age (%)	G	Global	4	Country or Area	-1.205623522	7.964825185	288	Ghana	2008	F	Female	Y45T49	45 to 49 years old	PHY+SEX	Physical and sexual	INT_PARTNER	Current or former intimate partner	17.5	nan	nan	nan	nan	PT	Percent	0	Units	C	Country data	DHS	nan	2008	nan
S_0790	Proportion of ever-partnered women and girls subjected to violence by a current or former intimate partner in the previous 12 months, by type of violence, by age (%)	G	Global	4	Country or Area	-157.5643005	1.768837732	296	Kiribati	2008	F	Female	Y15T49	15 to 49 years old	PHY	Physical	INT_PARTNER	Current or former intimate partner	32.4	nan	nan	nan	nan	PT	Percent	0	Units	nan	nan	Other - WHO	Family Health and Support Study	nan	nan
S_0790	Proportion of ever-partnered women and girls subjected to violence by a current or former intimate partner in the previous 12 months, by type of violence, by age (%)	G	Global	4	Country or Area	-157.5643005	1.768837732	296	Kiribati	2008	F	Female	Y15T49	15 to 49 years old	SEX	Sexual	INT_PARTNER	Current or former intimate partner	33.7	nan	nan	nan	nan	PT	Percent	0	Units	nan	nan	Other - WHO	Family Health and Support Study	nan	nan
S_0790	Proportion of ever-partnered women and girls subjected to violence by a current or former intimate partner in the previous 12 months, by type of violence, by age (%)	G	Global	4	Country or Area	22.58307827	39.47301873	300	Greece	2012	F	Female	Y18T74	18 to 74 years old	PHY	Physical	INT_PARTNER	Current or former intimate partner	5.0	nan	nan	nan	nan	PT	Percent	0	Units	nan	nan	FRA	https://fra.europa.eu/en/publications-and-resources/data-and-maps/survey-data-explorer-violence-against-women-survey?mdq1=theme&mdq2=3517	nan	nan
S_0790	Proportion of ever-partnered women and girls subjected to violence by a current or former intimate partner in the previous 12 months, by type of violence, by age (%)	G	Global	4	Country or Area	22.58307827	39.47301873	300	Greece	2012	F	Female	Y18T74	18 to 74 years old	SEX	Sexual	INT_PARTNER	Current or former intimate partner	2.0	nan	nan	nan	nan	PT	Percent	0	Units	nan	nan	FRA	https://fra.europa.eu/en/publications-and-resources/data-and-maps/survey-data-explorer-violence-against-women-survey?mdq1=theme&mdq2=3517	nan	nan
S_0790	Proportion of ever-partnered women and girls subjected to violence by a current or former intimate partner in the previous 12 months, by type of violence, by age (%)	G	Global	4	Country or Area	-91.23127459999999	15.00273719	320	Guatemala	2015	F	Female	Y15T19	15 to 19 years old	PHY+SEX	Physical and sexual	INT_PARTNER	Current or former intimate partner	8.9	nan	nan	nan	nan	PT	Percent	0	Units	C	Country data	ENSMI	nan	2014-15	nan
S_0790	Proportion of ever-partnered women and girls subjected to violence by a current or former intimate partner in the previous 12 months, by type of violence, by age (%)	G	Global	4	Country or Area	-91.23127459999999	15.00273719	320	Guatemala	2015	F	Female	Y15T49	15 to 49 years old	PHY	Physical	INT_PARTNER	Current or former intimate partner	7.9	nan	nan	nan	nan	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	nan	nan
S_0790	Proportion of ever-partnered women and girls subjected to violence by a current or former intimate partner in the previous 12 months, by type of violence, by age (%)	G	Global	4	Country or Area	-91.23127459999999	15.00273719	320	Guatemala	2015	F	Female	Y15T49	15 to 49 years old	SEX	Sexual	INT_PARTNER	Current or former intimate partner	2.6	nan	nan	nan	nan	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	nan	nan
S_0790	Proportion of ever-partnered women and girls subjected to violence by a current or former intimate partner in the previous 12 months, by type of violence, by age (%)	G	Global	4	Country or Area	-91.23127459999999	15.00273719	320	Guatemala	2015	F	Female	Y20T24	20 to 24 years old	PHY+SEX	Physical and sexual	INT_PARTNER	Current or former intimate partner	11.4	nan	nan	nan	nan	PT	Percent	0	Units	C	Country data	ENSMI	nan	2014-15	nan
S_0790	Proportion of ever-partnered women and girls subjected to violence by a current or former intimate partner in the previous 12 months, by type of violence, by age (%)	G	Global	4	Country or Area	-91.23127459999999	15.00273719	320	Guatemala	2015	F	Female	Y25T29	25 to 29 years old	PHY+SEX	Physical and sexual	INT_PARTNER	Current or former intimate partner	9.2	nan	nan	nan	nan	PT	Percent	0	Units	C	Country data	ENSMI	nan	2014-15	nan
S_0790	Proportion of ever-partnered women and girls subjected to violence by a current or former intimate partner in the previous 12 months, by type of violence, by age (%)	G	Global	4	Country or Area	-91.23127459999999	15.00273719	320	Guatemala	2015	F	Female	Y30T34	30 to 34 years old	PHY+SEX	Physical and sexual	INT_PARTNER	Current or former intimate partner	9.6	nan	nan	nan	nan	PT	Percent	0	Units	C	Country data	ENSMI	nan	2014-15	nan
S_0790	Proportion of ever-partnered women and girls subjected to violence by a current or former intimate partner in the previous 12 months, by type of violence, by age (%)	G	Global	4	Country or Area	-91.23127459999999	15.00273719	320	Guatemala	2015	F	Female	Y35T39	35 to 39 years old	PHY+SEX	Physical and sexual	INT_PARTNER	Current or former intimate partner	7.7	nan	nan	nan	nan	PT	Percent	0	Units	C	Country data	ENSMI	nan	2014-15	nan
S_0790	Proportion of ever-partnered women and girls subjected to violence by a current or former intimate partner in the previous 12 months, by type of violence, by age (%)	G	Global	4	Country or Area	-91.23127459999999	15.00273719	320	Guatemala	2015	F	Female	Y40T44	40 to 44 years old	PHY+SEX	Physical and sexual	INT_PARTNER	Current or former intimate partner	7.5	nan	nan	nan	nan	PT	Percent	0	Units	C	Country data	ENSMI	nan	2014-15	nan
S_0790	Proportion of ever-partnered women and girls subjected to violence by a current or former intimate partner in the previous 12 months, by type of violence, by age (%)	G	Global	4	Country or Area	-91.23127459999999	15.00273719	320	Guatemala	2015	F	Female	Y45T49	45 to 49 years old	PHY+SEX	Physical and sexual	INT_PARTNER	Current or former intimate partner	4.0	nan	nan	nan	nan	PT	Percent	0	Units	C	Country data	ENSMI	nan	2014-15	nan
S_0790	Proportion of ever-partnered women and girls subjected to violence by a current or former intimate partner in the previous 12 months, by type of violence, by age (%)	G	Global	4	Country or Area	-72.33640958	18.40426539	332	Haiti	2017	F	Female	Y15T19	15 to 19 years old	PHY+SEX	Physical and sexual	INT_PARTNER	Current or former intimate partner	28.0	nan	nan	nan	nan	PT	Percent	0	Units	C	Country data	DHS	nan	2016-17	nan
S_0790	Proportion of ever-partnered women and girls subjected to violence by a current or former intimate partner in the previous 12 months, by type of violence, by age (%)	G	Global	4	Country or Area	-72.33640958	18.40426539	332	Haiti	2017	F	Female	Y15T49	15 to 49 years old	PHY	Physical	INT_PARTNER	Current or former intimate partner	10.1	nan	nan	nan	nan	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	nan	nan
S_0790	Proportion of ever-partnered women and girls subjected to violence by a current or former intimate partner in the previous 12 months, by type of violence, by age (%)	G	Global	4	Country or Area	-72.33640958	18.40426539	332	Haiti	2017	F	Female	Y15T49	15 to 49 years old	SEX	Sexual	INT_PARTNER	Current or former intimate partner	7.200000000000001	nan	nan	nan	nan	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	nan	nan
S_0790	Proportion of ever-partnered women and girls subjected to violence by a current or former intimate partner in the previous 12 months, by type of violence, by age (%)	G	Global	4	Country or Area	-72.33640958	18.40426539	332	Haiti	2017	F	Female	Y20T24	20 to 24 years old	PHY+SEX	Physical and sexual	INT_PARTNER	Current or former intimate partner	19.3	nan	nan	nan	nan	PT	Percent	0	Units	C	Country data	DHS	nan	2016-17	nan
S_0790	Proportion of ever-partnered women and girls subjected to violence by a current or former intimate partner in the previous 12 months, by type of violence, by age (%)	G	Global	4	Country or Area	-72.33640958	18.40426539	332	Haiti	2017	F	Female	Y25T29	25 to 29 years old	PHY+SEX	Physical and sexual	INT_PARTNER	Current or former intimate partner	17.8	nan	nan	nan	nan	PT	Percent	0	Units	C	Country data	DHS	nan	2016-17	nan
S_0790	Proportion of ever-partnered women and girls subjected to violence by a current or former intimate partner in the previous 12 months, by type of violence, by age (%)	G	Global	4	Country or Area	-72.33640958	18.40426539	332	Haiti	2017	F	Female	Y30T34	30 to 34 years old	PHY+SEX	Physical and sexual	INT_PARTNER	Current or former intimate partner	14.9	nan	nan	nan	nan	PT	Percent	0	Units	C	Country data	DHS	nan	2016-17	nan
S_0790	Proportion of ever-partnered women and girls subjected to violence by a current or former intimate partner in the previous 12 months, by type of violence, by age (%)	G	Global	4	Country or Area	-72.33640958	18.40426539	332	Haiti	2017	F	Female	Y35T39	35 to 39 years old	PHY+SEX	Physical and sexual	INT_PARTNER	Current or former intimate partner	13.2	nan	nan	nan	nan	PT	Percent	0	Units	C	Country data	DHS	nan	2016-17	nan
S_0790	Proportion of ever-partnered women and girls subjected to violence by a current or former intimate partner in the previous 12 months, by type of violence, by age (%)	G	Global	4	Country or Area	-72.33640958	18.40426539	332	Haiti	2017	F	Female	Y40T44	40 to 44 years old	PHY+SEX	Physical and sexual	INT_PARTNER	Current or former intimate partner	8.5	nan	nan	nan	nan	PT	Percent	0	Units	C	Country data	DHS	nan	2016-17	nan
S_0790	Proportion of ever-partnered women and girls subjected to violence by a current or former intimate partner in the previous 12 months, by type of violence, by age (%)	G	Global	4	Country or Area	-72.33640958	18.40426539	332	Haiti	2017	F	Female	Y45T49	45 to 49 years old	PHY+SEX	Physical and sexual	INT_PARTNER	Current or former intimate partner	5.6	nan	nan	nan	nan	PT	Percent	0	Units	C	Country data	DHS	nan	2016-17	nan
S_0790	Proportion of ever-partnered women and girls subjected to violence by a current or former intimate partner in the previous 12 months, by type of violence, by age (%)	G	Global	4	Country or Area	-86.59974381	14.82243161	340	Honduras	2012	F	Female	Y15T19	15 to 19 years old	PHY+SEX	Physical and sexual	INT_PARTNER	Current or former intimate partner	16.4	nan	nan	nan	nan	PT	Percent	0	Units	C	Country data	DHS	nan	2012	nan
S_0790	Proportion of ever-partnered women and girls subjected to violence by a current or former intimate partner in the previous 12 months, by type of violence, by age (%)	G	Global	4	Country or Area	-86.59974381	14.82243161	340	Honduras	2012	F	Female	Y15T49	15 to 49 years old	PHY	Physical	INT_PARTNER	Current or former intimate partner	10.0	nan	nan	nan	nan	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	nan	nan
S_0790	Proportion of ever-partnered women and girls subjected to violence by a current or former intimate partner in the previous 12 months, by type of violence, by age (%)	G	Global	4	Country or Area	-86.59974381	14.82243161	340	Honduras	2012	F	Female	Y15T49	15 to 49 years old	SEX	Sexual	INT_PARTNER	Current or former intimate partner	3.3000000000000003	nan	nan	nan	nan	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	nan	nan
S_0790	Proportion of ever-partnered women and girls subjected to violence by a current or former intimate partner in the previous 12 months, by type of violence, by age (%)	G	Global	4	Country or Area	-86.59974381	14.82243161	340	Honduras	2012	F	Female	Y20T24	20 to 24 years old	PHY+SEX	Physical and sexual	INT_PARTNER	Current or former intimate partner	13.4	nan	nan	nan	nan	PT	Percent	0	Units	C	Country data	DHS	nan	2012	nan
S_0790	Proportion of ever-partnered women and girls subjected to violence by a current or former intimate partner in the previous 12 months, by type of violence, by age (%)	G	Global	4	Country or Area	-86.59974381	14.82243161	340	Honduras	2012	F	Female	Y25T29	25 to 29 years old	PHY+SEX	Physical and sexual	INT_PARTNER	Current or former intimate partner	10.8	nan	nan	nan	nan	PT	Percent	0	Units	C	Country data	DHS	nan	2012	nan
S_0790	Proportion of ever-partnered women and girls subjected to violence by a current or former intimate partner in the previous 12 months, by type of violence, by age (%)	G	Global	4	Country or Area	-86.59974381	14.82243161	340	Honduras	2012	F	Female	Y30T34	30 to 34 years old	PHY+SEX	Physical and sexual	INT_PARTNER	Current or former intimate partner	10.8	nan	nan	nan	nan	PT	Percent	0	Units	C	Country data	DHS	nan	2012	nan
S_0790	Proportion of ever-partnered women and girls subjected to violence by a current or former intimate partner in the previous 12 months, by type of violence, by age (%)	G	Global	4	Country or Area	-86.59974381	14.82243161	340	Honduras	2012	F	Female	Y35T39	35 to 39 years old	PHY+SEX	Physical and sexual	INT_PARTNER	Current or former intimate partner	10.4	nan	nan	nan	nan	PT	Percent	0	Units	C	Country data	DHS	nan	2012	nan
S_0790	Proportion of ever-partnered women and girls subjected to violence by a current or former intimate partner in the previous 12 months, by type of violence, by age (%)	G	Global	4	Country or Area	-86.59974381	14.82243161	340	Honduras	2012	F	Female	Y40T44	40 to 44 years old	PHY+SEX	Physical and sexual	INT_PARTNER	Current or former intimate partner	8.0	nan	nan	nan	nan	PT	Percent	0	Units	C	Country data	DHS	nan	2012	nan
S_0790	Proportion of ever-partnered women and girls subjected to violence by a current or former intimate partner in the previous 12 months, by type of violence, by age (%)	G	Global	4	Country or Area	-86.59974381	14.82243161	340	Honduras	2012	F	Female	Y45T49	45 to 49 years old	PHY+SEX	Physical and sexual	INT_PARTNER	Current or former intimate partner	8.4	nan	nan	nan	nan	PT	Percent	0	Units	C	Country data	DHS	nan	2012	nan
S_0790	Proportion of ever-partnered women and girls subjected to violence by a current or former intimate partner in the previous 12 months, by type of violence, by age (%)	G	Global	4	Country or Area	19.41221519	47.1651448	348	Hungary	2012	F	Female	Y18T74	18 to 74 years old	PHY	Physical	INT_PARTNER	Current or former intimate partner	5.0	nan	nan	nan	nan	PT	Percent	0	Units	nan	nan	FRA	https://fra.europa.eu/en/publications-and-resources/data-and-maps/survey-data-explorer-violence-against-women-survey?mdq1=theme&mdq2=3518	nan	nan
S_0790	Proportion of ever-partnered women and girls subjected to violence by a current or former intimate partner in the previous 12 months, by type of violence, by age (%)	G	Global	4	Country or Area	19.41221519	47.1651448	348	Hungary	2012	F	Female	Y18T74	18 to 74 years old	SEX	Sexual	INT_PARTNER	Current or former intimate partner	2.0	nan	nan	nan	nan	PT	Percent	0	Units	nan	nan	FRA	https://fra.europa.eu/en/publications-and-resources/data-and-maps/survey-data-explorer-violence-against-women-survey?mdq1=theme&mdq2=3518	nan	nan
S_0790	Proportion of ever-partnered women and girls subjected to violence by a current or former intimate partner in the previous 12 months, by type of violence, by age (%)	G	Global	4	Country or Area	79.3608464	22.34642074	356	India	2016	F	Female	Y15T19	15 to 19 years old	PHY+SEX	Physical and sexual	INT_PARTNER	Current or former intimate partner	17.6	nan	nan	nan	nan	PT	Percent	0	Units	C	Country data	NFHS	nan	2015-16	nan
S_0790	Proportion of ever-partnered women and girls subjected to violence by a current or former intimate partner in the previous 12 months, by type of violence, by age (%)	G	Global	4	Country or Area	79.3608464	22.34642074	356	India	2016	F	Female	Y15T49	15 to 49 years old	PHY	Physical	INT_PARTNER	Current or former intimate partner	20.6	nan	nan	nan	nan	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	nan	nan
S_0790	Proportion of ever-partnered women and girls subjected to violence by a current or former intimate partner in the previous 12 months, by type of violence, by age (%)	G	Global	4	Country or Area	79.3608464	22.34642074	356	India	2016	F	Female	Y15T49	15 to 49 years old	SEX	Sexual	INT_PARTNER	Current or former intimate partner	5.5	nan	nan	nan	nan	PT	Percent	0	Units	nan	nan	DHS	http://www.statcompiler.com	nan	nan
S_0790	Proportion of ever-partnered women and girls subjected to violence by a current or former intimate partner in the previous 12 months, by type of violence, by age (%)	G	Global	4	Country or Area	79.3608464	22.34642074	356	India	2016	F	Female	Y20T24	20 to 24 years old	PHY+SEX	Physical and sexual	INT_PARTNER	Current or former intimate partner	23.2	nan	nan	nan	nan	PT	Percent	0	Units	C	Country data	NFHS	nan	2015-16	nan
