SERIES	SERIES_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	GEOLEVEL	GEOLEVEL_DESC	X	Y	REF_AREA	REF_AREA_DESC	TIME_PERIOD	SEX	SEX_DESC	AGE	AGE_DESC	ETHNICITY	ETHNICITY_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	UNIT_MULT	UNIT_MULT_DESC	NATURE	NATURE_DESC	SOURCE_DETAIL	SOURCE_DETAIL_URL	TIME_DETAIL	COMMENT_OBS
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	2	Sub-region	nan	nan	143	Central Asia	2017	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	14.2	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	2	Sub-region	nan	nan	143	Central Asia	2018	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	18.5	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	2	Sub-region	nan	nan	143	Central Asia	2018	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	22.9	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	2	Sub-region	nan	nan	143	Central Asia	2018	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	14.3	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	2	Sub-region	nan	nan	143	Central Asia	2019	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	18.7	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	2	Sub-region	nan	nan	143	Central Asia	2019	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	23.1	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	2	Sub-region	nan	nan	143	Central Asia	2019	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	14.5	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	80.70489654	7.614693343	144	Sri Lanka	2010	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	26.7	PT	Percent	0	Units	C	Country data	LFS - Sri Lanka Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	80.70489654	7.614693343	144	Sri Lanka	2010	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	35.1	PT	Percent	0	Units	C	Country data	LFS - Sri Lanka Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	80.70489654	7.614693343	144	Sri Lanka	2010	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	17.5	PT	Percent	0	Units	C	Country data	LFS - Sri Lanka Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	80.70489654	7.614693343	144	Sri Lanka	2011	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	26.5	PT	Percent	0	Units	C	Country data	LFS - Sri Lanka Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	80.70489654	7.614693343	144	Sri Lanka	2011	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	36.4	PT	Percent	0	Units	C	Country data	LFS - Sri Lanka Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	80.70489654	7.614693343	144	Sri Lanka	2011	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	16.0	PT	Percent	0	Units	C	Country data	LFS - Sri Lanka Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	80.70489654	7.614693343	144	Sri Lanka	2013	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	27.5	PT	Percent	0	Units	C	Country data	LFS - Sri Lanka Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	80.70489654	7.614693343	144	Sri Lanka	2013	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	36.2	PT	Percent	0	Units	C	Country data	LFS - Sri Lanka Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	80.70489654	7.614693343	144	Sri Lanka	2013	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	18.0	PT	Percent	0	Units	C	Country data	LFS - Sri Lanka Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	80.70489654	7.614693343	144	Sri Lanka	2014	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	28.8	PT	Percent	0	Units	C	Country data	LFS - Sri Lanka Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	80.70489654	7.614693343	144	Sri Lanka	2014	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	38.1	PT	Percent	0	Units	C	Country data	LFS - Sri Lanka Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	80.70489654	7.614693343	144	Sri Lanka	2014	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	18.9	PT	Percent	0	Units	C	Country data	LFS - Sri Lanka Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	80.70489654	7.614693343	144	Sri Lanka	2015	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	26.6	PT	Percent	0	Units	C	Country data	LFS - Sri Lanka Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	80.70489654	7.614693343	144	Sri Lanka	2015	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	35.2	PT	Percent	0	Units	C	Country data	LFS - Sri Lanka Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	80.70489654	7.614693343	144	Sri Lanka	2015	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	17.4	PT	Percent	0	Units	C	Country data	LFS - Sri Lanka Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	80.70489654	7.614693343	144	Sri Lanka	2016	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	27.1	PT	Percent	0	Units	C	Country data	LFS - Sri Lanka Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	80.70489654	7.614693343	144	Sri Lanka	2016	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	35.4	PT	Percent	0	Units	C	Country data	LFS - Sri Lanka Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	80.70489654	7.614693343	144	Sri Lanka	2016	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	18.1	PT	Percent	0	Units	C	Country data	LFS - Sri Lanka Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	2	Sub-region	nan	nan	145	Western Asia	2005	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	34.2	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	2	Sub-region	nan	nan	145	Western Asia	2005	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	49.2	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	2	Sub-region	nan	nan	145	Western Asia	2005	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	19.8	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	2	Sub-region	nan	nan	145	Western Asia	2006	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	33.2	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	2	Sub-region	nan	nan	145	Western Asia	2006	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	48.5	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	2	Sub-region	nan	nan	145	Western Asia	2006	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	18.8	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	2	Sub-region	nan	nan	145	Western Asia	2007	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	33.1	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	2	Sub-region	nan	nan	145	Western Asia	2007	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	48.3	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	2	Sub-region	nan	nan	145	Western Asia	2007	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	18.7	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	2	Sub-region	nan	nan	145	Western Asia	2008	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	32.2	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	2	Sub-region	nan	nan	145	Western Asia	2008	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	47.1	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	2	Sub-region	nan	nan	145	Western Asia	2008	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	18.3	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	2	Sub-region	nan	nan	145	Western Asia	2009	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	31.5	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	2	Sub-region	nan	nan	145	Western Asia	2009	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	46.0	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	2	Sub-region	nan	nan	145	Western Asia	2009	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	17.9	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	2	Sub-region	nan	nan	145	Western Asia	2010	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	30.9	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	2	Sub-region	nan	nan	145	Western Asia	2010	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	45.2	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	2	Sub-region	nan	nan	145	Western Asia	2010	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	17.4	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	2	Sub-region	nan	nan	145	Western Asia	2011	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	29.9	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	2	Sub-region	nan	nan	145	Western Asia	2011	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	44.3	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	2	Sub-region	nan	nan	145	Western Asia	2011	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	16.5	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	2	Sub-region	nan	nan	145	Western Asia	2012	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	29.4	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	2	Sub-region	nan	nan	145	Western Asia	2012	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	43.7	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	2	Sub-region	nan	nan	145	Western Asia	2012	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	16.0	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	2	Sub-region	nan	nan	145	Western Asia	2013	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	29.5	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	2	Sub-region	nan	nan	145	Western Asia	2013	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	43.6	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	2	Sub-region	nan	nan	145	Western Asia	2013	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	16.3	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	2	Sub-region	nan	nan	145	Western Asia	2014	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	29.3	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	2	Sub-region	nan	nan	145	Western Asia	2014	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	43.4	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	2	Sub-region	nan	nan	145	Western Asia	2014	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	16.1	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	2	Sub-region	nan	nan	145	Western Asia	2015	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	29.0	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	2	Sub-region	nan	nan	145	Western Asia	2015	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	42.8	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	2	Sub-region	nan	nan	145	Western Asia	2015	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	16.0	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	2	Sub-region	nan	nan	145	Western Asia	2016	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	29.1	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	2	Sub-region	nan	nan	145	Western Asia	2016	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	42.8	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	2	Sub-region	nan	nan	145	Western Asia	2016	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	16.3	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	2	Sub-region	nan	nan	145	Western Asia	2017	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	29.4	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	2	Sub-region	nan	nan	145	Western Asia	2017	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	43.2	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	2	Sub-region	nan	nan	145	Western Asia	2017	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	16.6	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	2	Sub-region	nan	nan	145	Western Asia	2018	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	29.7	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	2	Sub-region	nan	nan	145	Western Asia	2018	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	43.4	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	2	Sub-region	nan	nan	145	Western Asia	2018	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	16.9	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	2	Sub-region	nan	nan	145	Western Asia	2019	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	30.2	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	2	Sub-region	nan	nan	145	Western Asia	2019	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	43.7	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
