SERIES	SERIES_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	GEOLEVEL	GEOLEVEL_DESC	X	Y	REF_AREA	REF_AREA_DESC	TIME_PERIOD	SEX	SEX_DESC	EDUCATION_LEV	EDUCATION_LEV_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	UNIT_MULT	UNIT_MULT_DESC	NATURE	NATURE_DESC	SOURCE_DETAIL	SOURCE_DETAIL_URL	TIME_DETAIL	COMMENT_OBS
S_0340	School completion rate	G	Global	4	Country or Area	2.339933594	9.65401646	204	Benin	2018	M	Male	ISCED11_1	Primary education	50.91641	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	2.339933594	9.65401646	204	Benin	2018	M	Male	ISCED11_3	Upper secondary education	12.078619999999999	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	2.339933594	9.65401646	204	Benin	2018	F	Female	ISCED11_2	Lower secondary education	13.412020000000002	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	2.339933594	9.65401646	204	Benin	2018	F	Female	ISCED11_1	Primary education	44.10865	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	2.339933594	9.65401646	204	Benin	2018	F	Female	ISCED11_3	Upper secondary education	5.38436	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	9.326571283	56.03829721	208	Denmark	2014	M	Male	ISCED11_2	Lower secondary education	98.75	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	9.326571283	56.03829721	208	Denmark	2014	M	Male	ISCED11_3	Upper secondary education	78.45	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	9.326571283	56.03829721	208	Denmark	2014	F	Female	ISCED11_2	Lower secondary education	99.29	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	9.326571283	56.03829721	208	Denmark	2014	F	Female	ISCED11_3	Upper secondary education	85.69	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	-70.49847576	18.89832088	214	Dominican Republic	2018	M	Male	ISCED11_2	Lower secondary education	81.35	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	-70.49847576	18.89832088	214	Dominican Republic	2018	M	Male	ISCED11_1	Primary education	91.21	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	-70.49847576	18.89832088	214	Dominican Republic	2018	M	Male	ISCED11_3	Upper secondary education	54.2	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	-70.49847576	18.89832088	214	Dominican Republic	2018	F	Female	ISCED11_2	Lower secondary education	91.52	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	-70.49847576	18.89832088	214	Dominican Republic	2018	F	Female	ISCED11_1	Primary education	96.93	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	-70.49847576	18.89832088	214	Dominican Republic	2018	F	Female	ISCED11_3	Upper secondary education	71.62	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	-78.37005241	-1.4477858909999999	218	Ecuador	2018	M	Male	ISCED11_2	Lower secondary education	91.18	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	-78.37005241	-1.4477858909999999	218	Ecuador	2018	M	Male	ISCED11_1	Primary education	98.69	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	-78.37005241	-1.4477858909999999	218	Ecuador	2018	M	Male	ISCED11_3	Upper secondary education	70.63	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	-78.37005241	-1.4477858909999999	218	Ecuador	2018	F	Female	ISCED11_2	Lower secondary education	91.78	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	-78.37005241	-1.4477858909999999	218	Ecuador	2018	F	Female	ISCED11_1	Primary education	98.6	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	-78.37005241	-1.4477858909999999	218	Ecuador	2018	F	Female	ISCED11_3	Upper secondary education	74.11	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	-88.86862995	13.73603564	222	El Salvador	2018	M	Male	ISCED11_2	Lower secondary education	75.0	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	-88.86862995	13.73603564	222	El Salvador	2018	M	Male	ISCED11_1	Primary education	88.06	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	-88.86862995	13.73603564	222	El Salvador	2018	M	Male	ISCED11_3	Upper secondary education	58.12	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	-88.86862995	13.73603564	222	El Salvador	2018	F	Female	ISCED11_2	Lower secondary education	75.14	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	-88.86862995	13.73603564	222	El Salvador	2018	F	Female	ISCED11_1	Primary education	91.39	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	-88.86862995	13.73603564	222	El Salvador	2018	F	Female	ISCED11_3	Upper secondary education	60.23	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	10.46535826	1.5657923759999999	226	Equatorial Guinea	2000	M	Male	ISCED11_2	Lower secondary education	22.99	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	10.46535826	1.5657923759999999	226	Equatorial Guinea	2000	M	Male	ISCED11_1	Primary education	41.39	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	10.46535826	1.5657923759999999	226	Equatorial Guinea	2000	M	Male	ISCED11_3	Upper secondary education	8.4	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	10.46535826	1.5657923759999999	226	Equatorial Guinea	2000	F	Female	ISCED11_2	Lower secondary education	12.25	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	10.46535826	1.5657923759999999	226	Equatorial Guinea	2000	F	Female	ISCED11_1	Primary education	43.18	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	10.46535826	1.5657923759999999	226	Equatorial Guinea	2000	F	Female	ISCED11_3	Upper secondary education	2.59	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	39.63505296	8.631223181000001	231	Ethiopia	2016	M	Male	ISCED11_2	Lower secondary education	21.92689	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	39.63505296	8.631223181000001	231	Ethiopia	2016	M	Male	ISCED11_1	Primary education	51.909279999999995	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	39.63505296	8.631223181000001	231	Ethiopia	2016	M	Male	ISCED11_3	Upper secondary education	12.27052	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	39.63505296	8.631223181000001	231	Ethiopia	2016	F	Female	ISCED11_2	Lower secondary education	20.98481	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	39.63505296	8.631223181000001	231	Ethiopia	2016	F	Female	ISCED11_1	Primary education	52.2516	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	39.63505296	8.631223181000001	231	Ethiopia	2016	F	Female	ISCED11_3	Upper secondary education	13.72463	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	25.84093481	58.68487172	233	Estonia	2014	M	Male	ISCED11_2	Lower secondary education	97.13	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	25.84093481	58.68487172	233	Estonia	2014	M	Male	ISCED11_3	Upper secondary education	78.57	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	25.84093481	58.68487172	233	Estonia	2014	F	Female	ISCED11_2	Lower secondary education	98.39	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	25.84093481	58.68487172	233	Estonia	2014	F	Female	ISCED11_3	Upper secondary education	87.21	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	17.57817062	-12.33724746	24	Angola	2015	M	Male	ISCED11_2	Lower secondary education	41.73157	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	17.57817062	-12.33724746	24	Angola	2015	M	Male	ISCED11_1	Primary education	63.40664	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	17.57817062	-12.33724746	24	Angola	2015	M	Male	ISCED11_3	Upper secondary education	23.66139	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	17.57817062	-12.33724746	24	Angola	2015	F	Female	ISCED11_2	Lower secondary education	31.897909999999996	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	17.57817062	-12.33724746	24	Angola	2015	F	Female	ISCED11_1	Primary education	56.54213000000001	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	17.57817062	-12.33724746	24	Angola	2015	F	Female	ISCED11_3	Upper secondary education	15.30444	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	177.96608840000002	-17.83301566	242	Fiji	2007	M	Male	ISCED11_2	Lower secondary education	79.3238	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	177.96608840000002	-17.83301566	242	Fiji	2007	M	Male	ISCED11_1	Primary education	98.14465	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	177.96608840000002	-17.83301566	242	Fiji	2007	M	Male	ISCED11_3	Upper secondary education	31.750390000000003	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	177.96608840000002	-17.83301566	242	Fiji	2007	F	Female	ISCED11_2	Lower secondary education	87.94964	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	177.96608840000002	-17.83301566	242	Fiji	2007	F	Female	ISCED11_1	Primary education	99.38499	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	177.96608840000002	-17.83301566	242	Fiji	2007	F	Female	ISCED11_3	Upper secondary education	36.93953	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	23.308447	61.91586738	246	Finland	2014	M	Male	ISCED11_2	Lower secondary education	100.0	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	23.308447	61.91586738	246	Finland	2014	M	Male	ISCED11_3	Upper secondary education	85.12	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	23.308447	61.91586738	246	Finland	2014	F	Female	ISCED11_2	Lower secondary education	100.0	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	23.308447	61.91586738	246	Finland	2014	F	Female	ISCED11_3	Upper secondary education	92.93	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	2.457288129	46.62660861	250	France	2014	M	Male	ISCED11_2	Lower secondary education	98.62	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	2.457288129	46.62660861	250	France	2014	M	Male	ISCED11_3	Upper secondary education	80.95	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	2.457288129	46.62660861	250	France	2014	F	Female	ISCED11_2	Lower secondary education	99.29	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	2.457288129	46.62660861	250	France	2014	F	Female	ISCED11_3	Upper secondary education	92.11	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	42.18274707	11.56004161	262	Djibouti	2006	M	Male	ISCED11_2	Lower secondary education	58.29646999999999	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	42.18274707	11.56004161	262	Djibouti	2006	M	Male	ISCED11_1	Primary education	79.20721	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	42.18274707	11.56004161	262	Djibouti	2006	M	Male	ISCED11_3	Upper secondary education	27.56183	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	42.18274707	11.56004161	262	Djibouti	2006	F	Female	ISCED11_2	Lower secondary education	35.025729999999996	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	42.18274707	11.56004161	262	Djibouti	2006	F	Female	ISCED11_1	Primary education	66.00229	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	42.18274707	11.56004161	262	Djibouti	2006	F	Female	ISCED11_3	Upper secondary education	14.61999	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	11.78727747	-0.60687619	266	Gabon	2012	M	Male	ISCED11_2	Lower secondary education	32.23325	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	11.78727747	-0.60687619	266	Gabon	2012	M	Male	ISCED11_1	Primary education	66.46164	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	11.78727747	-0.60687619	266	Gabon	2012	M	Male	ISCED11_3	Upper secondary education	13.749620000000002	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	11.78727747	-0.60687619	266	Gabon	2012	F	Female	ISCED11_2	Lower secondary education	32.718779999999995	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	11.78727747	-0.60687619	266	Gabon	2012	F	Female	ISCED11_1	Primary education	74.85381	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	11.78727747	-0.60687619	266	Gabon	2012	F	Female	ISCED11_3	Upper secondary education	13.882629999999999	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	43.3713615	42.04813028	268	Georgia	2005	M	Male	ISCED11_1	Primary education	98.65	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	43.3713615	42.04813028	268	Georgia	2005	F	Female	ISCED11_1	Primary education	97.87	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	43.3713615	42.04813028	268	Georgia	2013	M	Male	ISCED11_2	Lower secondary education	98.65	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	43.3713615	42.04813028	268	Georgia	2013	M	Male	ISCED11_3	Upper secondary education	95.98	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	43.3713615	42.04813028	268	Georgia	2013	F	Female	ISCED11_2	Lower secondary education	98.66	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	43.3713615	42.04813028	268	Georgia	2013	F	Female	ISCED11_3	Upper secondary education	96.03	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	-15.39944785	13.45295927	270	Gambia	2013	M	Male	ISCED11_2	Lower secondary education	49.465959999999995	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	-15.39944785	13.45295927	270	Gambia	2013	M	Male	ISCED11_1	Primary education	63.982530000000004	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	-15.39944785	13.45295927	270	Gambia	2013	M	Male	ISCED11_3	Upper secondary education	32.81327	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	-15.39944785	13.45295927	270	Gambia	2013	F	Female	ISCED11_2	Lower secondary education	47.27879	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	-15.39944785	13.45295927	270	Gambia	2013	F	Female	ISCED11_1	Primary education	60.178259999999995	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	-15.39944785	13.45295927	270	Gambia	2013	F	Female	ISCED11_3	Upper secondary education	27.84528	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	35.25694122	31.94347933	275	State of Palestine	2014	M	Male	ISCED11_2	Lower secondary education	79.90312	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	35.25694122	31.94347933	275	State of Palestine	2014	M	Male	ISCED11_1	Primary education	98.79583000000001	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	35.25694122	31.94347933	275	State of Palestine	2014	M	Male	ISCED11_3	Upper secondary education	52.136359999999996	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	35.25694122	31.94347933	275	State of Palestine	2014	F	Female	ISCED11_2	Lower secondary education	92.58984	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	35.25694122	31.94347933	275	State of Palestine	2014	F	Female	ISCED11_1	Primary education	99.45833	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	35.25694122	31.94347933	275	State of Palestine	2014	F	Female	ISCED11_3	Upper secondary education	72.6894	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	10.380606599999998	51.08862743	276	Germany	2014	M	Male	ISCED11_2	Lower secondary education	92.78	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	10.380606599999998	51.08862743	276	Germany	2014	M	Male	ISCED11_3	Upper secondary education	78.82	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	10.380606599999998	51.08862743	276	Germany	2014	F	Female	ISCED11_2	Lower secondary education	91.78	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	10.380606599999998	51.08862743	276	Germany	2014	F	Female	ISCED11_3	Upper secondary education	81.66	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	-1.205623522	7.964825185	288	Ghana	2015	M	Male	ISCED11_2	Lower secondary education	51.46192	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	-1.205623522	7.964825185	288	Ghana	2015	M	Male	ISCED11_1	Primary education	64.56591999999999	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	-1.205623522	7.964825185	288	Ghana	2015	M	Male	ISCED11_3	Upper secondary education	48.88628	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	-1.205623522	7.964825185	288	Ghana	2015	F	Female	ISCED11_2	Lower secondary education	51.57455	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	-1.205623522	7.964825185	288	Ghana	2015	F	Female	ISCED11_1	Primary education	68.21615	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	-1.205623522	7.964825185	288	Ghana	2015	F	Female	ISCED11_3	Upper secondary education	41.21996	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	22.58307827	39.47301873	300	Greece	2014	M	Male	ISCED11_2	Lower secondary education	100.0	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	22.58307827	39.47301873	300	Greece	2014	M	Male	ISCED11_3	Upper secondary education	93.54	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	22.58307827	39.47301873	300	Greece	2014	F	Female	ISCED11_2	Lower secondary education	98.42	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	22.58307827	39.47301873	300	Greece	2014	F	Female	ISCED11_3	Upper secondary education	92.59	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	50.01064725	40.39229544	31	Azerbaijan	2006	M	Male	ISCED11_2	Lower secondary education	94.51191999999999	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	50.01064725	40.39229544	31	Azerbaijan	2006	M	Male	ISCED11_1	Primary education	99.02304000000001	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	50.01064725	40.39229544	31	Azerbaijan	2006	M	Male	ISCED11_3	Upper secondary education	78.94861999999999	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	50.01064725	40.39229544	31	Azerbaijan	2006	F	Female	ISCED11_2	Lower secondary education	89.71059	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	50.01064725	40.39229544	31	Azerbaijan	2006	F	Female	ISCED11_1	Primary education	96.71305	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	50.01064725	40.39229544	31	Azerbaijan	2006	F	Female	ISCED11_3	Upper secondary education	71.33771999999999	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	-65.14563274	-35.19446255	32	Argentina	2010	M	Male	ISCED11_2	Lower secondary education	70.0197	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	-65.14563274	-35.19446255	32	Argentina	2010	M	Male	ISCED11_1	Primary education	91.08896999999999	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	-65.14563274	-35.19446255	32	Argentina	2010	M	Male	ISCED11_3	Upper secondary education	49.43295	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	-65.14563274	-35.19446255	32	Argentina	2010	F	Female	ISCED11_2	Lower secondary education	78.2532	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	-65.14563274	-35.19446255	32	Argentina	2010	F	Female	ISCED11_1	Primary education	93.46181999999999	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	-65.14563274	-35.19446255	32	Argentina	2010	F	Female	ISCED11_3	Upper secondary education	60.506240000000005	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	-91.23127459999999	15.00273719	320	Guatemala	2015	M	Male	ISCED11_2	Lower secondary education	51.7171	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	-91.23127459999999	15.00273719	320	Guatemala	2015	M	Male	ISCED11_1	Primary education	79.92945	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	-91.23127459999999	15.00273719	320	Guatemala	2015	M	Male	ISCED11_3	Upper secondary education	36.385290000000005	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	-91.23127459999999	15.00273719	320	Guatemala	2015	F	Female	ISCED11_2	Lower secondary education	45.01275	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	-91.23127459999999	15.00273719	320	Guatemala	2015	F	Female	ISCED11_1	Primary education	76.19263000000001	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
